method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
epsilon,Epsilon Greedy,train,500,646.51177222142,646.166633789,646.4761116621085,646.131929949,1.292952223324217,1.2922638598979999
epsilon,Epsilon Greedy,test,300,490.54413767065853,490.40613301300004,490.53018621355295,490.3928954129997,1.6351006207118433,1.634642984709999
