episode,cumulative_pools_created
38,1
39,2
39,3
39,4
39,5
39,6
39,7
39,8
39,9
39,10
39,11
39,12
41,13
41,14
41,15
42,16
42,17
42,18
42,19
43,20
43,21
43,22
44,23
44,24
44,25
45,26
45,27
45,28
45,29
45,30
45,31
46,32
46,33
46,34
46,35
46,36
47,37
47,38
47,39
47,40
48,41
48,42
48,43
48,44
49,45
49,46
49,47
50,48
50,49
50,50
51,51
51,52
51,53
51,54
52,55
52,56
53,57
53,58
53,59
53,60
53,61
53,62
53,63
53,64
53,65
53,66
53,67
53,68
53,69
53,70
53,71
53,72
53,73
54,74
55,75
55,76
55,77
55,78
56,79
56,80
56,81
56,82
56,83
56,84
58,85
58,86
60,87
60,88
60,89
60,90
60,91
60,92
60,93
61,94
61,95
61,96
62,97
62,98
62,99
62,100
62,101
63,102
63,103
63,104
63,105
63,106
63,107
63,108
63,109
64,110
64,111
65,112
65,113
65,114
65,115
65,116
65,117
66,118
66,119
67,120
68,121
68,122
68,123
69,124
70,125
70,126
70,127
70,128
70,129
70,130
70,131
70,132
70,133
70,134
70,135
70,136
70,137
70,138
70,139
70,140
70,141
81,142
85,143
86,144
88,145
88,146
88,147
88,148
88,149
91,150
98,151
98,152
102,153
102,154
102,155
102,156
103,157
105,158
105,159
105,160
105,161
107,162
107,163
109,164
110,165
111,166
114,167
115,168
117,169
130,170
131,171
134,172
134,173
135,174
136,175
142,176
142,177
144,178
146,179
146,180
147,181
148,182
148,183
153,184
153,185
153,186
153,187
155,188
155,189
155,190
158,191
160,192
163,193
166,194
167,195
170,196
170,197
171,198
171,199
185,200
187,201
188,202
189,203
191,204
192,205
193,206
193,207
194,208
197,209
198,210
199,211
200,212
201,213
203,214
204,215
205,216
206,217
207,218
211,219
211,220
215,221
217,222
218,223
219,224
219,225
220,226
221,227
224,228
234,229
243,230
243,231
244,232
245,233
245,234
245,235
252,236
252,237
254,238
256,239
256,240
258,241
259,242
261,243
261,244
262,245
262,246
263,247
268,248
273,249
277,250
281,251
287,252
340,253
341,254
346,255
359,256
363,257
367,258
380,259
381,260
383,261
