series_id,method,source_kind,source_name,phase,episodes,summed_episode_wall_time_seconds,summed_episode_wall_time_minutes,average_wall_time_seconds_per_episode,median_wall_time_seconds_per_episode,std_wall_time_seconds_per_episode,min_wall_time_seconds_per_episode,p25_wall_time_seconds_per_episode,p75_wall_time_seconds_per_episode,p95_wall_time_seconds_per_episode,max_wall_time_seconds_per_episode,summed_episode_cpu_time_seconds,average_cpu_time_seconds_per_episode,total_environment_steps,average_environment_steps_per_episode,average_wall_time_ms_per_environment_step
epsilon,Epsilon Greedy,baseline,epsilon,train,500,382.76937010593974,6.379489501765662,0.7655387402118795,0.7649186910020944,0.30875014469008055,0.1810568619985133,0.5230515162456868,0.9588585462515766,1.2450474493951333,2.37606170700019,378.4812825570002,0.7569625651140004,42623,85.246,8.98034793669943
epsilon,Epsilon Greedy,baseline,epsilon,test,300,151.36768025803758,2.522794670967293,0.5045589341934587,0.49462320450402325,0.1312394638506168,0.213292922002438,0.40418319850323314,0.590217723247406,0.7463526649506094,0.9668199379957514,151.47986955300007,0.5049328985100002,22760,75.86666666666666,6.650601065818875
noisy,NoisyNet DQN,baseline,noisy,train,500,483.4813968929884,8.058023281549806,0.9669627937859768,0.8294408885012672,0.5617943582597967,0.200685263997002,0.6982395035010995,1.0093263289982133,2.126688392602591,4.450226494001981,478.4293200569999,0.9568586401139999,47046,94.092,10.27678010655504
noisy,NoisyNet DQN,baseline,noisy,test,300,270.3970540629671,4.506617567716118,0.9013235135432236,0.6236695529987628,0.5479945413475007,0.2376042879986926,0.4729996142505115,1.400301805999334,1.9301708596492977,2.224585338000906,270.5833195729989,0.901944398576663,70440,234.8,3.8386861735230986
rnd,DQN + RND,baseline,rnd,train,500,478.12521871792705,7.968753645298785,0.9562504374358541,0.9697269680000318,0.371624530405205,0.2043311529996572,0.7007538010020653,1.179690953753379,1.5719243359490058,2.1180227730001207,466.1890516620001,0.9323781033240002,43587,87.174,10.969445447448255
rnd,DQN + RND,baseline,rnd,test,300,152.6117429100559,2.5435290485009316,0.5087058097001864,0.48416059950250195,0.1412387787576277,0.2703796679998049,0.40488328600076784,0.5904844619999494,0.770245694897676,1.2599301199952606,152.74263245900147,0.5091421081966716,23458,78.19333333333333,6.505744006737825
median_50,Median Policy (ch6b),policy,ch6b,train,500,395.5943616349323,6.593239360582205,0.7911887232698646,0.7416606525002862,0.37120021496252664,0.1198226449996582,0.6022945475033339,0.8952912472504977,1.3166344833480241,3.658473866998975,391.82479686400006,0.7836495937280001,41590,83.18,9.511766329284258
median_50,Median 50 Pure DQN,policy,ch6b,test,300,131.61990081505792,2.1936650135842988,0.4387330027168597,0.41367636049835704,0.14922690696758192,0.1749740259983809,0.3258634980011266,0.5381257980006922,0.7194086534469535,0.9079675969987876,131.72039551400042,0.43906798504666805,18829,62.763333333333335,6.990275681929891
Karthikeya27adv8,Policy (Karthikeya27adv8),policy,Karthikeya27adv8,train,500,455.6514366768388,7.594190611280647,0.9113028733536775,0.8689379169954918,0.36748612799803465,0.2095844730065437,0.630569512501097,1.1706091289997858,1.5028342791949394,2.432605195004726,3945.337396623998,7.890674793247996,34978,69.956,13.02680075123903
Karthikeya27adv8,Karthikeya27adv8 Pure DQN,policy,Karthikeya27adv8,test,300,148.82441201499023,2.480406866916504,0.49608137338330077,0.47256365399516653,0.1809765880300707,0.2093547809927258,0.3904263892472954,0.5650413294970349,0.7152242253483568,1.651564193991362,148.95327980699358,0.4965109326899786,24780,82.6,6.005827764931002
Karthikeya27adv23,Policy (Karthikeya27adv23),policy,Karthikeya27adv23,train,500,472.6401126059136,7.87733521009856,0.9452802252118272,0.9187854865012922,0.33386315447456855,0.2766013189975638,0.7201873992507899,1.1467991592508042,1.5179405089947962,2.8043108670026413,4022.914395933998,8.045828791867995,35242,70.484,13.411273838201964
Karthikeya27adv23,Karthikeya27adv23 Pure DQN,policy,Karthikeya27adv23,test,300,150.5321802800463,2.508869671334105,0.501773934266821,0.48099578699839185,0.14774267516746287,0.2546315540021169,0.4080679312482971,0.5841948807483277,0.7369623604485241,1.8845809819977148,150.6616974679996,0.5022056582266653,23787,79.29,6.328338179679922
