series_id,method,phase,block,episode_start,episode_end,episodes_in_block,collision_count,out_of_road_count,safety_failure_count,total_steps,collisions_per_1000_steps,collision_rate,out_of_road_per_1000_steps,out_of_road_rate,safety_failures_per_1000_steps,safety_failure_rate
epsilon,Epsilon Greedy,train,1,0,24,25,3,22,25,2038,1.4720314033366044,0.12,10.794896957801766,0.88,12.26692836113837,1.0
epsilon,Epsilon Greedy,train,2,25,49,25,5,22,25,2165,2.3094688221709005,0.2,10.161662817551964,0.88,11.547344110854503,1.0
epsilon,Epsilon Greedy,train,3,50,74,25,2,23,25,1276,1.567398119122257,0.08,18.025078369905955,0.92,19.592476489028215,1.0
epsilon,Epsilon Greedy,train,4,75,99,25,2,24,25,1769,1.1305822498586773,0.08,13.566986998304127,0.96,14.132278123233466,1.0
epsilon,Epsilon Greedy,train,5,100,124,25,13,15,25,2334,5.569837189374464,0.52,6.426735218508997,0.6,10.711225364181663,1.0
epsilon,Epsilon Greedy,train,6,125,149,25,6,20,25,2093,2.866698518872432,0.24,9.555661729574773,0.8,11.944577161968466,1.0
epsilon,Epsilon Greedy,train,7,150,174,25,4,21,25,2208,1.8115942028985508,0.16,9.51086956521739,0.84,11.322463768115941,1.0
epsilon,Epsilon Greedy,train,8,175,199,25,6,20,25,2112,2.840909090909091,0.24,9.469696969696969,0.8,11.837121212121213,1.0
epsilon,Epsilon Greedy,train,9,200,224,25,4,22,25,2238,1.7873100983020553,0.16,9.830205540661305,0.88,11.170688114387847,1.0
epsilon,Epsilon Greedy,train,10,225,249,25,6,21,25,2348,2.5553662691652472,0.24,8.943781942078365,0.84,10.647359454855195,1.0
epsilon,Epsilon Greedy,train,11,250,274,25,4,23,25,2219,1.8026137899954935,0.16,10.365029292474087,0.92,11.266336187471834,1.0
epsilon,Epsilon Greedy,train,12,275,299,25,6,20,25,2273,2.639683238011439,0.24,8.798944126704795,0.8,10.998680158380994,1.0
epsilon,Epsilon Greedy,train,13,300,324,25,6,21,25,2326,2.5795356835769563,0.24,9.028374892519347,0.84,10.748065348237317,1.0
epsilon,Epsilon Greedy,train,14,325,349,25,5,22,25,2248,2.224199288256228,0.2,9.786476868327401,0.88,11.12099644128114,1.0
epsilon,Epsilon Greedy,train,15,350,374,25,7,19,25,2248,3.113879003558719,0.28,8.451957295373665,0.76,11.12099644128114,1.0
epsilon,Epsilon Greedy,train,16,375,399,25,6,20,25,2193,2.735978112175103,0.24,9.119927040583676,0.8,11.399908800729595,1.0
epsilon,Epsilon Greedy,train,17,400,424,25,7,21,25,1917,3.6515388628064684,0.28,10.954616588419405,0.84,13.041210224308816,1.0
epsilon,Epsilon Greedy,train,18,425,449,25,4,22,25,2435,1.6427104722792607,0.16,9.034907597535934,0.88,10.26694045174538,1.0
epsilon,Epsilon Greedy,train,19,450,474,25,8,19,25,2145,3.7296037296037294,0.32,8.857808857808857,0.76,11.655011655011656,1.0
epsilon,Epsilon Greedy,train,20,475,499,25,6,20,25,2038,2.944062806673209,0.24,9.813542688910697,0.8,12.26692836113837,1.0
epsilon,Epsilon Greedy,test,1,0,24,25,9,17,25,1903,4.729374671571203,0.36,8.933263268523383,0.68,13.137151865475564,1.0
epsilon,Epsilon Greedy,test,2,25,49,25,10,17,25,1943,5.14668039114771,0.4,8.749356664951106,0.68,12.866700977869275,1.0
epsilon,Epsilon Greedy,test,3,50,74,25,9,18,25,1806,4.983388704318937,0.36,9.966777408637874,0.72,13.842746400885936,1.0
epsilon,Epsilon Greedy,test,4,75,99,25,11,16,25,1970,5.583756345177665,0.44,8.121827411167512,0.64,12.690355329949238,1.0
epsilon,Epsilon Greedy,test,5,100,124,25,9,17,25,1921,4.685059864653826,0.36,8.849557522123893,0.68,13.014055179593962,1.0
epsilon,Epsilon Greedy,test,6,125,149,25,11,15,25,1891,5.817028027498678,0.44,7.932310946589106,0.6,13.220518244315176,1.0
epsilon,Epsilon Greedy,test,7,150,174,25,13,14,25,1765,7.36543909348442,0.52,7.932011331444759,0.56,14.164305949008499,1.0
epsilon,Epsilon Greedy,test,8,175,199,25,14,15,25,1856,7.543103448275862,0.56,8.081896551724139,0.6,13.469827586206897,1.0
epsilon,Epsilon Greedy,test,9,200,224,25,15,16,25,1972,7.606490872210953,0.6,8.113590263691684,0.64,12.677484787018255,1.0
epsilon,Epsilon Greedy,test,10,225,249,25,12,14,25,2002,5.994005994005994,0.48,6.993006993006993,0.56,12.487512487512488,1.0
epsilon,Epsilon Greedy,test,11,250,274,25,14,13,25,1860,7.526881720430108,0.56,6.989247311827957,0.52,13.440860215053764,1.0
epsilon,Epsilon Greedy,test,12,275,299,25,13,13,25,1871,6.948156066274719,0.52,6.948156066274719,0.52,13.361838588989846,1.0
noisy,NoisyNet DQN,train,1,0,24,25,0,24,24,6503,0.0,0.0,3.6906043364600953,0.96,3.6906043364600953,0.96
noisy,NoisyNet DQN,train,2,25,49,25,0,24,24,4252,0.0,0.0,5.644402634054563,0.96,5.644402634054563,0.96
noisy,NoisyNet DQN,train,3,50,74,25,0,25,25,4228,0.0,0.0,5.912961210974456,1.0,5.912961210974456,1.0
noisy,NoisyNet DQN,train,4,75,99,25,0,25,25,2177,0.0,0.0,11.483693155718878,1.0,11.483693155718878,1.0
noisy,NoisyNet DQN,train,5,100,124,25,0,25,25,1967,0.0,0.0,12.709710218607016,1.0,12.709710218607016,1.0
noisy,NoisyNet DQN,train,6,125,149,25,1,25,25,1599,0.6253908692933083,0.04,15.634771732332707,1.0,15.634771732332707,1.0
noisy,NoisyNet DQN,train,7,150,174,25,5,22,25,1623,3.0807147258163896,0.2,13.555144793592113,0.88,15.403573629081947,1.0
noisy,NoisyNet DQN,train,8,175,199,25,14,15,25,1772,7.900677200902934,0.56,8.465011286681715,0.6,14.108352144469526,1.0
noisy,NoisyNet DQN,train,9,200,224,25,12,15,25,1978,6.066734074823054,0.48,7.583417593528817,0.6,12.639029322548028,1.0
noisy,NoisyNet DQN,train,10,225,249,25,14,14,25,1769,7.914075749010741,0.56,7.914075749010741,0.56,14.132278123233466,1.0
noisy,NoisyNet DQN,train,11,250,274,25,13,12,24,1950,6.666666666666667,0.52,6.153846153846154,0.48,12.307692307692308,0.96
noisy,NoisyNet DQN,train,12,275,299,25,12,13,25,1939,6.188757091284167,0.48,6.704486848891181,0.52,12.893243940175347,1.0
noisy,NoisyNet DQN,train,13,300,324,25,11,17,25,1991,5.524861878453039,0.44,8.538422903063788,0.68,12.556504269211452,1.0
noisy,NoisyNet DQN,train,14,325,349,25,13,13,25,1919,6.774361646690985,0.52,6.774361646690985,0.52,13.027618551328818,1.0
noisy,NoisyNet DQN,train,15,350,374,25,14,13,25,1782,7.856341189674523,0.56,7.295173961840629,0.52,14.029180695847362,1.0
noisy,NoisyNet DQN,train,16,375,399,25,14,14,24,1817,7.705008255365988,0.56,7.705008255365988,0.56,13.208585580627409,0.96
noisy,NoisyNet DQN,train,17,400,424,25,14,16,25,1787,7.834359261331841,0.56,8.953553441522104,0.64,13.989927252378287,1.0
noisy,NoisyNet DQN,train,18,425,449,25,12,16,24,2023,5.931784478497281,0.48,7.909045971329708,0.64,11.863568956994563,0.96
noisy,NoisyNet DQN,train,19,450,474,25,9,17,25,1846,4.8754062838569885,0.36,9.209100758396533,0.68,13.542795232936077,1.0
noisy,NoisyNet DQN,train,20,475,499,25,10,15,25,2124,4.708097928436912,0.4,7.062146892655368,0.6,11.770244821092279,1.0
noisy,NoisyNet DQN,test,1,0,24,25,8,12,18,4909,1.6296598085149725,0.32,2.4444897127724587,0.48,3.666734569158688,0.72
noisy,NoisyNet DQN,test,2,25,49,25,8,10,17,4961,1.612578109252167,0.32,2.015722636565209,0.4,3.4267284821608546,0.68
noisy,NoisyNet DQN,test,3,50,74,25,5,11,14,6555,0.7627765064836003,0.2,1.6781083142639206,0.44,2.1357742181540806,0.56
noisy,NoisyNet DQN,test,4,75,99,25,11,7,15,6301,1.7457546421202983,0.44,1.1109347722583718,0.28,2.3805745119822252,0.6
noisy,NoisyNet DQN,test,5,100,124,25,9,7,15,6187,1.4546630030709553,0.36,1.1314045579440764,0.28,2.424438338451592,0.6
noisy,NoisyNet DQN,test,6,125,149,25,7,9,15,6275,1.1155378486055776,0.28,1.4342629482071714,0.36,2.3904382470119523,0.6
noisy,NoisyNet DQN,test,7,150,174,25,11,9,18,4836,2.2746071133167907,0.44,1.8610421836228288,0.36,3.7220843672456576,0.72
noisy,NoisyNet DQN,test,8,175,199,25,11,9,17,5265,2.0892687559354224,0.44,1.7094017094017093,0.36,3.2288698955365622,0.68
noisy,NoisyNet DQN,test,9,200,224,25,12,9,18,4955,2.4217961654894045,0.48,1.8163471241170535,0.36,3.632694248234107,0.72
noisy,NoisyNet DQN,test,10,225,249,25,7,6,12,7497,0.9337068160597572,0.28,0.8003201280512204,0.24,1.6006402561024409,0.48
noisy,NoisyNet DQN,test,11,250,274,25,6,12,16,5690,1.054481546572935,0.24,2.10896309314587,0.48,2.81195079086116,0.64
noisy,NoisyNet DQN,test,12,275,299,25,8,6,13,7009,1.141389641889,0.32,0.8560422314167498,0.24,1.8547581680696248,0.52
rnd,DQN + RND,train,1,0,24,25,5,21,25,2299,2.174858634188778,0.2,9.134406263592867,0.84,10.874293170943888,1.0
rnd,DQN + RND,train,2,25,49,25,1,24,25,1969,0.5078720162519045,0.04,12.188928390045708,0.96,12.696800406297614,1.0
rnd,DQN + RND,train,3,50,74,25,2,23,25,926,2.159827213822894,0.08,24.838012958963283,0.92,26.997840172786177,1.0
rnd,DQN + RND,train,4,75,99,25,5,20,25,1962,2.5484199796126403,0.2,10.193679918450561,0.8,12.7420998980632,1.0
rnd,DQN + RND,train,5,100,124,25,10,17,25,2458,4.068348250610252,0.4,6.916192026037429,0.68,10.17087062652563,1.0
rnd,DQN + RND,train,6,125,149,25,4,21,25,2134,1.8744142455482662,0.16,9.840674789128398,0.84,11.715089034676664,1.0
rnd,DQN + RND,train,7,150,174,25,4,22,25,2221,1.8009905447996397,0.16,9.905447996398019,0.88,11.256190904997748,1.0
rnd,DQN + RND,train,8,175,199,25,10,18,25,2157,4.6360686138154845,0.4,8.344923504867872,0.72,11.590171534538712,1.0
rnd,DQN + RND,train,9,200,224,25,5,21,25,2101,2.379819133745835,0.2,9.995240361732508,0.84,11.899095668729176,1.0
rnd,DQN + RND,train,10,225,249,25,7,19,25,2359,2.9673590504451037,0.28,8.054260279779568,0.76,10.5977108944468,1.0
rnd,DQN + RND,train,11,250,274,25,8,18,25,2106,3.798670465337132,0.32,8.547008547008547,0.72,11.870845204178538,1.0
rnd,DQN + RND,train,12,275,299,25,7,19,25,2582,2.7110766847405112,0.28,7.358636715724245,0.76,9.682416731216112,1.0
rnd,DQN + RND,train,13,300,324,25,2,24,25,2191,0.9128251939753537,0.08,10.953902327704245,0.96,11.41031492469192,1.0
rnd,DQN + RND,train,14,325,349,25,13,16,25,2558,5.08209538702111,0.52,6.254886630179828,0.64,9.773260359655982,1.0
rnd,DQN + RND,train,15,350,374,25,6,21,25,2391,2.5094102885821834,0.24,8.782936010037641,0.84,10.455876202425763,1.0
rnd,DQN + RND,train,16,375,399,25,3,24,25,2118,1.4164305949008498,0.12,11.331444759206798,0.96,11.803588290840416,1.0
rnd,DQN + RND,train,17,400,424,25,7,21,25,2035,3.43980343980344,0.28,10.31941031941032,0.84,12.285012285012286,1.0
rnd,DQN + RND,train,18,425,449,25,5,21,25,2337,2.139495079161318,0.2,8.985879332477536,0.84,10.69747539580659,1.0
rnd,DQN + RND,train,19,450,474,25,11,17,25,2522,4.361617763679619,0.44,6.740681998413957,0.68,9.912767644726408,1.0
rnd,DQN + RND,train,20,475,499,25,2,23,25,2161,0.9254974548819991,0.08,10.64322073114299,0.92,11.568718186024988,1.0
rnd,DQN + RND,test,1,0,24,25,6,19,25,1936,3.0991735537190084,0.24,9.814049586776859,0.76,12.913223140495868,1.0
rnd,DQN + RND,test,2,25,49,25,6,21,25,2000,3.0,0.24,10.5,0.84,12.5,1.0
rnd,DQN + RND,test,3,50,74,25,9,18,25,1767,5.093378607809847,0.36,10.186757215619695,0.72,14.148273910582908,1.0
rnd,DQN + RND,test,4,75,99,25,8,19,25,2006,3.988035892323031,0.32,9.471585244267198,0.76,12.46261216350947,1.0
rnd,DQN + RND,test,5,100,124,25,7,18,25,2033,3.4431874077717657,0.28,8.853910477127398,0.72,12.297097884899165,1.0
rnd,DQN + RND,test,6,125,149,25,7,18,25,1988,3.5211267605633805,0.28,9.054325955734406,0.72,12.575452716297788,1.0
rnd,DQN + RND,test,7,150,174,25,13,13,25,1738,7.479861910241657,0.52,7.479861910241657,0.52,14.384349827387801,1.0
rnd,DQN + RND,test,8,175,199,25,11,16,25,1897,5.7986294148655775,0.44,8.434370057986294,0.64,13.178703215603585,1.0
rnd,DQN + RND,test,9,200,224,25,15,15,25,2038,7.360157016683022,0.6,7.360157016683022,0.6,12.26692836113837,1.0
rnd,DQN + RND,test,10,225,249,25,11,14,25,2060,5.339805825242719,0.44,6.796116504854369,0.56,12.135922330097088,1.0
rnd,DQN + RND,test,11,250,274,25,12,16,25,1982,6.054490413723512,0.48,8.072653884964682,0.64,12.613521695257315,1.0
rnd,DQN + RND,test,12,275,299,25,12,15,25,2013,5.961251862891207,0.48,7.451564828614009,0.6,12.419274714356682,1.0
median_50,Median Policy (ch6b),train,1,0,24,25,16,11,25,1913,8.36382645060115,0.64,5.7501306847882905,0.44,13.068478829064297,1.0
median_50,Median Policy (ch6b),train,2,25,49,25,10,16,25,2096,4.770992366412214,0.4,7.633587786259542,0.64,11.927480916030534,1.0
median_50,Median Policy (ch6b),train,3,50,74,25,16,13,25,1857,8.616047388260636,0.64,7.000538502961766,0.52,13.462574044157243,1.0
median_50,Median Policy (ch6b),train,4,75,99,25,15,10,25,1940,7.731958762886598,0.6,5.154639175257732,0.4,12.88659793814433,1.0
median_50,Median Policy (ch6b),train,5,100,124,25,13,14,25,1818,7.15071507150715,0.52,7.700770077007701,0.56,13.751375137513751,1.0
median_50,Median Policy (ch6b),train,6,125,149,25,12,15,25,1890,6.349206349206349,0.48,7.936507936507937,0.6,13.227513227513228,1.0
median_50,Median Policy (ch6b),train,7,150,174,25,11,16,25,1937,5.678884873515746,0.44,8.260196179659268,0.64,12.906556530717605,1.0
median_50,Median Policy (ch6b),train,8,175,199,25,14,14,25,1862,7.518796992481203,0.56,7.518796992481203,0.56,13.426423200859292,1.0
median_50,Median Policy (ch6b),train,9,200,224,25,11,16,25,1987,5.5359838953195775,0.44,8.05234021137393,0.64,12.581781580271766,1.0
median_50,Median Policy (ch6b),train,10,225,249,25,11,16,24,2196,5.009107468123862,0.44,7.285974499089253,0.64,10.92896174863388,0.96
median_50,Median Policy (ch6b),train,11,250,274,25,5,21,25,2310,2.1645021645021645,0.2,9.090909090909092,0.84,10.822510822510823,1.0
median_50,Median Policy (ch6b),train,12,275,299,25,3,24,25,2639,1.1367942402425162,0.12,9.09435392194013,0.96,9.473285335354301,1.0
median_50,Median Policy (ch6b),train,13,300,324,25,4,22,25,2450,1.6326530612244898,0.16,8.979591836734693,0.88,10.204081632653061,1.0
median_50,Median Policy (ch6b),train,14,325,349,25,4,22,25,2475,1.6161616161616161,0.16,8.88888888888889,0.88,10.1010101010101,1.0
median_50,Median Policy (ch6b),train,15,350,374,25,3,23,25,2176,1.3786764705882353,0.12,10.569852941176471,0.92,11.488970588235293,1.0
median_50,Median Policy (ch6b),train,16,375,399,25,4,22,25,2095,1.909307875894988,0.16,10.501193317422434,0.88,11.933174224343675,1.0
median_50,Median Policy (ch6b),train,17,400,424,25,3,22,25,1992,1.5060240963855422,0.12,11.04417670682731,0.88,12.550200803212851,1.0
median_50,Median Policy (ch6b),train,18,425,449,25,4,22,25,1713,2.335084646818447,0.16,12.84296555750146,0.88,14.594279042615295,1.0
median_50,Median Policy (ch6b),train,19,450,474,25,3,22,25,2119,1.4157621519584709,0.12,10.382255781028787,0.88,11.798017932987259,1.0
median_50,Median Policy (ch6b),train,20,475,499,25,0,25,25,2125,0.0,0.0,11.764705882352942,1.0,11.764705882352942,1.0
median_50,Median 50 Pure DQN,test,1,0,24,25,8,18,25,1683,4.753416518122401,0.32,10.695187165775401,0.72,14.854426619132502,1.0
median_50,Median 50 Pure DQN,test,2,25,49,25,6,20,24,1749,3.4305317324185247,0.24,11.435105774728417,0.8,13.722126929674099,0.96
median_50,Median 50 Pure DQN,test,3,50,74,25,5,23,25,1454,3.43878954607978,0.2,15.818431911966988,0.92,17.1939477303989,1.0
median_50,Median 50 Pure DQN,test,4,75,99,25,6,19,25,1683,3.5650623885918002,0.24,11.2893642305407,0.76,14.854426619132502,1.0
median_50,Median 50 Pure DQN,test,5,100,124,25,4,22,25,1476,2.710027100271003,0.16,14.905149051490515,0.88,16.937669376693766,1.0
median_50,Median 50 Pure DQN,test,6,125,149,25,6,22,25,1549,3.8734667527437057,0.24,14.202711426726921,0.88,16.139444803098772,1.0
median_50,Median 50 Pure DQN,test,7,150,174,25,9,19,25,1601,5.621486570893191,0.36,11.867582760774516,0.76,15.61524047470331,1.0
median_50,Median 50 Pure DQN,test,8,175,199,25,7,18,25,1611,4.345127250155183,0.28,11.1731843575419,0.72,15.518311607697083,1.0
median_50,Median 50 Pure DQN,test,9,200,224,25,9,20,25,1682,5.35077288941736,0.36,11.890606420927467,0.8,14.863258026159334,1.0
median_50,Median 50 Pure DQN,test,10,225,249,25,1,24,25,1506,0.6640106241699867,0.04,15.936254980079681,0.96,16.600265604249667,1.0
median_50,Median 50 Pure DQN,test,11,250,274,25,2,24,25,1442,1.3869625520110958,0.08,16.643550624133148,0.96,17.337031900138697,1.0
median_50,Median 50 Pure DQN,test,12,275,299,25,3,23,25,1393,2.1536252692031588,0.12,16.511127063890882,0.92,17.946877243359655,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,1,0,24,25,16,11,25,1913,8.36382645060115,0.64,5.7501306847882905,0.44,13.068478829064297,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,2,25,49,25,7,18,25,1842,3.800217155266015,0.28,9.77198697068404,0.72,13.572204125950055,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,3,50,74,25,9,18,25,1331,6.7618332081142,0.36,13.5236664162284,0.72,18.782870022539445,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,4,75,99,25,4,21,25,1709,2.3405500292568755,0.16,12.287887653598595,0.84,14.628437682855472,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,5,100,124,25,5,21,25,1500,3.3333333333333335,0.2,14.0,0.84,16.666666666666668,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,6,125,149,25,7,19,25,1522,4.599211563731932,0.28,12.483574244415243,0.76,16.4257555847569,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,7,150,174,25,5,21,25,1781,2.807411566535654,0.2,11.791128579449747,0.84,14.03705783267827,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,8,175,199,25,9,17,25,1928,4.668049792531121,0.36,8.817427385892117,0.68,12.966804979253112,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,9,200,224,25,9,17,25,1901,4.734350341925302,0.36,8.942661756970017,0.68,13.150973172014728,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,10,225,249,25,6,20,25,1691,3.548196333530455,0.24,11.827321111768185,0.8,14.78415138971023,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,11,250,274,25,4,21,25,1740,2.2988505747126435,0.16,12.068965517241379,0.84,14.367816091954023,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,12,275,299,25,5,22,25,1833,2.727768685215494,0.2,12.002182214948173,0.88,13.638843426077468,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,13,300,324,25,13,18,25,2011,6.464445549477872,0.52,8.950770760815514,0.72,12.431626056688215,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,14,325,349,25,9,17,25,1886,4.7720042417815485,0.36,9.013785790031813,0.68,13.255567338282079,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,15,350,374,25,10,16,25,1851,5.4024851431658565,0.4,8.64397622906537,0.64,13.50621285791464,1.0
Karthikeya27adv8,Policy (Karthikeya27adv8),train,16,375,399,25,8,19,25,1596,5.012531328320802,0.32,11.904761904761905,0.76,15.664160401002507,1.0
