method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
rnd,DQN + RND,train,500,283,259,2406,collision,56.498666848112435,117.62261014131339,0.566,0.518,0,0.0,500,1.0,207.81379883624274,collision_or_out_of_road,4.8119999999999985
rnd,DQN + RND,test,300,299,1,1702,collision,5.688571428571428,175.67567567567568,0.9966666666666667,0.0033333333333333335,0,0.0,300,1.0,176.2632197414806,collision_or_out_of_road,5.673333333333335
