retired_pool_id,original_pool_id,status,retirement_reason,episode_created,episode_retired,permanent_pool_visits,actions_explored,hits_after_retirement,unknown_actions,safe_actions,blocked_actions,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,action_attempt_counts,safe_outcome_counts,collision_outcome_counts,out_of_road_outcome_counts,warning_counts,last_hit_episode,last_hit_step,mean_general_similarity,mean_general_rms_distance,mean_safety_similarity,mean_safety_rms_distance,retirement_trigger_action,retirement_trigger_reward,retirement_trigger_collision,retirement_trigger_out_of_road,retirement_trigger_done,retirement_trigger_type
26,26,RETIRED,UNKNOWN_PASS_EXHAUSTED,264,290,13,9,38,0,0,9,0,0,511,58,26,0,2,23,1|9|2|2|16|2|1|23|2,0|0|0|0|14|0|0|12|0,0|0|0|0|0|0|0|0|0,1|0|0|0|0|0|1|0|0,0|2|2|2|2|2|0|11|2,393,0,0.9101003408432007,0.2412809694283887,0.9998025800052442,0.04060480738132212,3,,False,False,False,unknown_pass_outcome_interrupted_by_failure
146,146,RETIRED,UNKNOWN_PASS_EXHAUSTED,291,328,12,9,20,0,0,9,0,0,511,39,18,0,3,18,2|10|1|3|11|1|2|8|1,0|8|0|0|9|0|0|1|0,0|0|0|0|0|0|0|0|0,0|0|1|0|0|1|0|0|1,2|2|0|3|2|0|2|7|0,399,0,0.8929411143064498,0.2619046278297901,0.9998043417930603,0.04664215391967445,0,,False,False,False,unknown_pass_outcome_interrupted_by_failure
