method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
noisy,NoisyNet DQN,train,500,446,59,2887,collision,6.245445061166129,154.4856252164877,0.892,0.118,0,0.0,500,1.0,173.19016279875302,collision_or_out_of_road,5.773999999999999
noisy,NoisyNet DQN,test,300,300,0,1709,collision,5.6966666666666645,175.54125219426564,1.0,0.0,0,0.0,300,1.0,175.54125219426564,collision_or_out_of_road,5.6966666666666645
