method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
epsilon,Epsilon Greedy,train,500,699.4540141038597,699.0713777899999,699.4107947959565,699.0292708300009,1.398821589591913,1.3980585416600018
epsilon,Epsilon Greedy,test,300,463.10565210226923,462.954631329,463.08872232213616,462.9384942690011,1.5436290744071206,1.5431283142300039
