pool_id,status,promotion_evidence_visits,absorbed_candidate_visits,absorbed_candidate_action_evidence,active_pool_mask_visits,matched_state_count,exploration_pass,actions_tried,remaining_actions,coverage_percent,unknown_actions,safe_actions,blocked_actions,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,action_attempt_counts,safe_outcome_counts,collision_outcome_counts,out_of_road_outcome_counts,warning_counts,first_episode_created,last_episode_visited,mean_general_cosine_similarity,mean_general_rms_distance,mean_safety_cosine_similarity,mean_safety_rms_distance,centroid_updates,centroid_frozen_by_stability,centroid_frozen_by_cap
119,ACTIVE,4,0,0,2,2,INITIAL,4,5,44.44444444444444,6,1,2,231,16,264,6,4,1,2,0,0|1|0|1|3|0|0|0|1,0|1|0|0|3|0|0|0|0,0|0|0|1|0|0|0|0|0,0|0|0|1|0|0|0|0|1,0|0|0|0|0|0|0|0|0,184,293,0.8396622836589813,0.3382880985736847,1.0,0.07784273847937584,2,False,False
120,ACTIVE,4,0,0,5,5,INITIAL,7,2,77.77777777777777,4,1,4,142,16,353,9,5,2,3,0,1|1|0|0|3|1|1|1|1,0|1|0|0|3|0|0|1|0,0|0|0|0|0|1|0|0|1,1|0|0|0|0|1|1|0|0,0|0|0|0|0|0|0|0|0,184,348,0.9948946952819824,0.6728625893592834,1.0,0.06208425089716911,5,False,False
122,ACTIVE,4,0,0,2,2,INITIAL,4,5,44.44444444444444,7,1,1,463,16,32,6,5,0,1,0,0|1|0|0|3|1|0|1|0,0|1|0|0|3|0|0|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|0|0|0,0|0|0|0|0|0|0|0|0,184,335,0.9989808797836304,0.598904937505722,1.0,0.054934552405029535,2,False,False
136,ACTIVE,4,0,0,2,2,INITIAL,4,5,44.44444444444444,7,1,1,239,16,256,6,4,0,1,0,0|1|0|0|3|0|0|1|1,0|1|0|0|3|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0,184,313,0.9999996721744537,0.25922831147909164,1.0000001192092896,0.0,2,False,False
137,ACTIVE,4,0,0,3,3,INITIAL,5,4,55.55555555555556,8,1,0,495,16,0,7,4,0,0,1,0|1|1|0|3|1|0|1|0,0|1|0|0|3|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|0|0|0,184,313,0.9999997615814209,0.23682585855325064,1.0,0.0,3,False,False
138,ACTIVE,4,0,0,3,3,INITIAL,5,4,55.55555555555556,8,1,0,495,16,0,7,4,0,0,2,0|1|1|0|3|1|0|1|0,0|1|0|0|3|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|1|0|0|1|0|0|0,184,313,0.9999998211860657,0.09601048628502212,1.0,6.172578995242844e-13,3,False,False
139,ACTIVE,4,0,0,1,1,INITIAL,3,6,33.333333333333336,8,1,0,495,16,0,5,4,0,0,0,0|1|0|0|3|0|0|1|0,0|1|0|0|3|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,184,313,0.9999995827674866,0.2880314588546753,1.0,0.0,1,False,False
140,ACTIVE,4,0,0,1,1,INITIAL,3,6,33.333333333333336,8,1,0,495,16,0,5,4,0,0,0,0|1|0|0|3|0|0|1|0,0|1|0|0|3|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,184,313,0.9999996423721313,0.2880314588546753,1.0000001192092896,0.0,1,False,False
141,ACTIVE,4,0,0,1,1,INITIAL,3,6,33.333333333333336,8,1,0,495,16,0,5,4,0,0,0,0|1|0|0|3|0|0|1|0,0|1|0|0|3|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,184,313,0.9999995827674866,0.2880314588546753,1.0,0.0,1,False,False
142,ACTIVE,4,0,0,1,1,INITIAL,3,6,33.333333333333336,8,1,0,495,16,0,5,4,0,0,0,0|1|0|0|3|0|0|1|0,0|1|0|0|3|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,184,313,0.9999995827674866,0.2880314588546753,1.0,0.0,1,False,False
