method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
Karthikeya27adv8highwayV3,Karthikeya27adv8highwayV3,train,100,66.7613868519984,66.757343747,66.75633155806281,66.752430623,0.6675633155806281,0.6675243062299999
Karthikeya27adv8highwayV3,Karthikeya27adv8highwayV3,test,50,116.12178428699553,116.19743798100001,116.12030136000976,116.19605794200007,2.3224060272001954,2.3239211588400015
