method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv23,Karthikeya27adv23,train,1,0,0.0,1,1,1,1.0,1000.0,collision_or_out_of_road_or_policy_safety_stop,1.0,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv23,Karthikeya27adv23,test,1,0,0.0,1,1,1,1.0,1000.0,collision_or_out_of_road_or_policy_safety_stop,1.0,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
