method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
Karthikeya27adv8956,Karthikeya27adv8956,train,500,813.3289631670341,811.739490073,813.2657028194517,811.6776424629995,1.6265314056389033,1.6233552849259991
Karthikeya27adv8956,Karthikeya27adv8956,test,300,475.384773558937,475.0304815280001,475.36522691417485,475.01188648799973,1.584550756380583,1.583372954959999
