episode,cumulative_pools_created
191,1
194,2
195,3
195,4
195,5
199,6
204,7
205,8
206,9
221,10
229,11
234,12
243,13
251,14
262,15
263,16
268,17
281,18
287,19
290,20
305,21
311,22
321,23
334,24
339,25
346,26
347,27
350,28
355,29
361,30
362,31
369,32
371,33
380,34
385,35
397,36
