method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv8956,Karthikeya27adv8956,train,500,0,0.0,5543,5543,498,0.996,89.84304528233808,collision_or_out_of_road_or_policy_safety_stop,11.085999999999999,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv8956,Karthikeya27adv8956,test,300,0,0.0,6088,6088,293,0.9766666666666667,48.12746386333772,collision_or_out_of_road_or_policy_safety_stop,20.29333333333333,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
