series_id,method,phase,block,episode_start,episode_end,episodes_in_block,collision_count,out_of_road_count,safety_failure_count,total_steps,collisions_per_1000_steps,collision_rate,out_of_road_per_1000_steps,out_of_road_rate,safety_failures_per_1000_steps,safety_failure_rate
epsilon,Epsilon Greedy,train,1,0,24,25,0,25,25,92,0.0,0.0,271.7391304347826,1.0,271.7391304347826,1.0
epsilon,Epsilon Greedy,train,2,25,49,25,0,25,25,126,0.0,0.0,198.4126984126984,1.0,198.4126984126984,1.0
epsilon,Epsilon Greedy,train,3,50,74,25,0,25,25,139,0.0,0.0,179.85611510791367,1.0,179.85611510791367,1.0
epsilon,Epsilon Greedy,train,4,75,99,25,0,25,25,136,0.0,0.0,183.8235294117647,1.0,183.8235294117647,1.0
epsilon,Epsilon Greedy,train,5,100,124,25,0,25,25,138,0.0,0.0,181.15942028985506,1.0,181.15942028985506,1.0
epsilon,Epsilon Greedy,train,6,125,149,25,0,25,25,96,0.0,0.0,260.4166666666667,1.0,260.4166666666667,1.0
epsilon,Epsilon Greedy,train,7,150,174,25,0,25,25,101,0.0,0.0,247.52475247524754,1.0,247.52475247524754,1.0
epsilon,Epsilon Greedy,train,8,175,199,25,0,25,25,130,0.0,0.0,192.30769230769232,1.0,192.30769230769232,1.0
epsilon,Epsilon Greedy,train,9,200,224,25,0,25,25,94,0.0,0.0,265.9574468085106,1.0,265.9574468085106,1.0
epsilon,Epsilon Greedy,train,10,225,249,25,0,25,25,143,0.0,0.0,174.82517482517483,1.0,174.82517482517483,1.0
epsilon,Epsilon Greedy,train,11,250,274,25,0,25,25,135,0.0,0.0,185.1851851851852,1.0,185.1851851851852,1.0
epsilon,Epsilon Greedy,train,12,275,299,25,0,25,25,101,0.0,0.0,247.52475247524754,1.0,247.52475247524754,1.0
epsilon,Epsilon Greedy,train,13,300,324,25,0,25,25,159,0.0,0.0,157.23270440251574,1.0,157.23270440251574,1.0
epsilon,Epsilon Greedy,train,14,325,349,25,0,25,25,124,0.0,0.0,201.61290322580646,1.0,201.61290322580646,1.0
epsilon,Epsilon Greedy,train,15,350,374,25,0,25,25,164,0.0,0.0,152.4390243902439,1.0,152.4390243902439,1.0
epsilon,Epsilon Greedy,train,16,375,399,25,0,25,25,161,0.0,0.0,155.27950310559007,1.0,155.27950310559007,1.0
epsilon,Epsilon Greedy,train,17,400,424,25,0,25,25,183,0.0,0.0,136.6120218579235,1.0,136.6120218579235,1.0
epsilon,Epsilon Greedy,train,18,425,449,25,0,25,25,145,0.0,0.0,172.41379310344828,1.0,172.41379310344828,1.0
epsilon,Epsilon Greedy,train,19,450,474,25,0,25,25,145,0.0,0.0,172.41379310344828,1.0,172.41379310344828,1.0
epsilon,Epsilon Greedy,train,20,475,499,25,0,25,25,166,0.0,0.0,150.6024096385542,1.0,150.6024096385542,1.0
epsilon,Epsilon Greedy,test,1,0,24,25,0,25,25,226,0.0,0.0,110.61946902654867,1.0,110.61946902654867,1.0
epsilon,Epsilon Greedy,test,2,25,49,25,0,25,25,235,0.0,0.0,106.38297872340425,1.0,106.38297872340425,1.0
epsilon,Epsilon Greedy,test,3,50,74,25,0,25,25,226,0.0,0.0,110.61946902654867,1.0,110.61946902654867,1.0
epsilon,Epsilon Greedy,test,4,75,99,25,0,25,25,227,0.0,0.0,110.13215859030836,1.0,110.13215859030836,1.0
