series_id,method,phase,block,episode_start,episode_end,episodes_in_block,collision_count,out_of_road_count,safety_failure_count,total_steps,collisions_per_1000_steps,collision_rate,out_of_road_per_1000_steps,out_of_road_rate,safety_failures_per_1000_steps,safety_failure_rate
epsilon,Epsilon Greedy,train,1,0,24,25,0,25,25,40,0.0,0.0,625.0,1.0,625.0,1.0
epsilon,Epsilon Greedy,train,2,25,49,25,2,24,25,50,40.0,0.08,480.0,0.96,500.0,1.0
epsilon,Epsilon Greedy,train,3,50,74,25,12,14,25,103,116.50485436893204,0.48,135.92233009708738,0.56,242.71844660194174,1.0
epsilon,Epsilon Greedy,train,4,75,99,25,17,12,25,118,144.0677966101695,0.68,101.69491525423729,0.48,211.864406779661,1.0
epsilon,Epsilon Greedy,train,5,100,124,25,14,15,25,107,130.84112149532712,0.56,140.18691588785046,0.6,233.6448598130841,1.0
epsilon,Epsilon Greedy,train,6,125,149,25,20,9,25,128,156.25,0.8,70.3125,0.36,195.3125,1.0
epsilon,Epsilon Greedy,train,7,150,174,25,15,11,25,133,112.78195488721805,0.6,82.70676691729324,0.44,187.9699248120301,1.0
epsilon,Epsilon Greedy,train,8,175,199,25,15,11,25,134,111.94029850746269,0.6,82.08955223880596,0.44,186.56716417910448,1.0
epsilon,Epsilon Greedy,train,9,200,224,25,17,11,25,112,151.78571428571428,0.68,98.21428571428571,0.44,223.21428571428572,1.0
epsilon,Epsilon Greedy,train,10,225,249,25,18,9,25,114,157.89473684210526,0.72,78.94736842105263,0.36,219.2982456140351,1.0
epsilon,Epsilon Greedy,train,11,250,274,25,15,10,25,110,136.36363636363637,0.6,90.9090909090909,0.4,227.27272727272728,1.0
epsilon,Epsilon Greedy,train,12,275,299,25,20,8,25,116,172.41379310344828,0.8,68.96551724137932,0.32,215.51724137931035,1.0
epsilon,Epsilon Greedy,train,13,300,324,25,14,12,25,101,138.6138613861386,0.56,118.81188118811882,0.48,247.52475247524754,1.0
epsilon,Epsilon Greedy,train,14,325,349,25,12,15,25,126,95.23809523809524,0.48,119.04761904761905,0.6,198.4126984126984,1.0
epsilon,Epsilon Greedy,train,15,350,374,25,15,13,25,140,107.14285714285714,0.6,92.85714285714286,0.52,178.57142857142858,1.0
epsilon,Epsilon Greedy,train,16,375,399,25,17,11,25,140,121.42857142857143,0.68,78.57142857142857,0.44,178.57142857142858,1.0
epsilon,Epsilon Greedy,train,17,400,424,25,11,15,25,127,86.61417322834646,0.44,118.11023622047244,0.6,196.8503937007874,1.0
epsilon,Epsilon Greedy,train,18,425,449,25,12,14,25,128,93.75,0.48,109.375,0.56,195.3125,1.0
epsilon,Epsilon Greedy,train,19,450,474,25,15,11,25,110,136.36363636363637,0.6,100.0,0.44,227.27272727272728,1.0
epsilon,Epsilon Greedy,train,20,475,499,25,13,14,25,157,82.80254777070064,0.52,89.171974522293,0.56,159.23566878980893,1.0
epsilon,Epsilon Greedy,test,1,0,24,25,20,5,25,248,80.64516129032258,0.8,20.161290322580644,0.2,100.80645161290323,1.0
epsilon,Epsilon Greedy,test,2,25,49,25,18,7,25,312,57.69230769230769,0.72,22.435897435897434,0.28,80.12820512820512,1.0
epsilon,Epsilon Greedy,test,3,50,74,25,21,4,24,743,28.263795423956932,0.84,5.383580080753701,0.16,32.30148048452221,0.96
epsilon,Epsilon Greedy,test,4,75,99,25,16,9,25,545,29.357798165137616,0.64,16.513761467889907,0.36,45.87155963302752,1.0
epsilon,Epsilon Greedy,test,5,100,124,25,21,4,25,193,108.80829015544042,0.84,20.72538860103627,0.16,129.5336787564767,1.0
epsilon,Epsilon Greedy,test,6,125,149,25,18,6,24,725,24.82758620689655,0.72,8.275862068965518,0.24,33.10344827586207,0.96
epsilon,Epsilon Greedy,test,7,150,174,25,22,3,25,194,113.4020618556701,0.88,15.463917525773196,0.12,128.8659793814433,1.0
epsilon,Epsilon Greedy,test,8,175,199,25,21,4,25,222,94.5945945945946,0.84,18.01801801801802,0.16,112.61261261261261,1.0
epsilon,Epsilon Greedy,test,9,200,224,25,15,10,25,418,35.88516746411483,0.6,23.923444976076556,0.4,59.80861244019139,1.0
epsilon,Epsilon Greedy,test,10,225,249,25,14,11,25,283,49.46996466431096,0.56,38.869257950530034,0.44,88.33922261484099,1.0
