method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
Karthikeya27adv8956,Karthikeya27adv8956,train,500,489,11,3054,collision,7.2066666666666634,160.1178781925344,0.978,0.022,0,0.0,500,1.0,163.71971185330713,collision_or_out_of_road,6.107999999999998
Karthikeya27adv8956,Karthikeya27adv8956,test,300,300,0,1699,collision,5.663333333333334,176.57445556209535,1.0,0.0,0,0.0,300,1.0,176.57445556209535,collision_or_out_of_road,5.663333333333334
