series_id,method,source_kind,source_name,phase,episodes,summed_episode_wall_time_seconds,summed_episode_wall_time_minutes,average_wall_time_seconds_per_episode,median_wall_time_seconds_per_episode,std_wall_time_seconds_per_episode,min_wall_time_seconds_per_episode,p25_wall_time_seconds_per_episode,p75_wall_time_seconds_per_episode,p95_wall_time_seconds_per_episode,max_wall_time_seconds_per_episode,summed_episode_cpu_time_seconds,average_cpu_time_seconds_per_episode,total_environment_steps,average_environment_steps_per_episode,average_wall_time_ms_per_environment_step
epsilon,Epsilon Greedy,baseline,epsilon,train,500,408.3165769142215,6.805276281903692,0.816633153828443,0.819692124510766,0.2899996160312843,0.1649695509986486,0.6132339322502958,0.9838721982450807,1.3185388260084436,1.8607288539933504,402.469448609,0.8049388972179999,44644,89.288,9.146057183814657
epsilon,Epsilon Greedy,baseline,epsilon,test,300,142.16647184221074,2.369441197370179,0.4738882394740358,0.4600248820061097,0.12432640203604772,0.2205356819904409,0.38083293798990775,0.5540682727369131,0.7030421988587477,0.8527447909873445,142.2926429589997,0.4743088098633323,22692,75.64,6.26504811573289
noisy,NoisyNet DQN,baseline,noisy,train,500,481.7612198680581,8.029353664467635,0.9635224397361162,0.7599425599910319,0.8534618336928209,0.1174355580005794,0.6039094982334063,0.926593143994978,3.2738523266481927,5.194240115000866,475.6397019100003,0.9512794038200006,47935,95.87,10.050301864359197
noisy,NoisyNet DQN,baseline,noisy,test,300,62.8488803023356,1.04748133837226,0.209496267674452,0.2039171414944576,0.06191972418430017,0.0721484620007686,0.17209096125588985,0.2309426055144285,0.3121984225217603,0.4991928139934316,62.90291297200247,0.20967637657334157,5637,18.79,11.149348998108144
rnd,DQN + RND,baseline,rnd,train,500,465.55102641126723,7.75918377352112,0.9311020528225344,0.9028072014916688,0.35899697933735736,0.1749251120199915,0.6975666384969372,1.1665584239817688,1.5168113127787357,2.5220307639974635,457.2331617750019,0.9144663235500038,41702,83.404,11.163757767283757
rnd,DQN + RND,baseline,rnd,test,300,158.8749973263475,2.6479166221057917,0.5295833244211584,0.5201990405039396,0.13775126779828478,0.2657686610182281,0.42807089276902843,0.6021784024851513,0.7749314530490666,1.000971647008555,158.99169689299856,0.5299723229766619,23246,77.48666666666666,6.834509047851136
Karthikeya27adv8,Policy (Karthikeya27adv8),policy,Karthikeya27adv8,train,500,552.4827523718996,9.208045872864993,1.1049655047437992,1.0354956014925847,0.5408346002996395,0.156326408003224,0.7566629210050451,1.303122171499126,1.8344051208056043,5.009684675984317,4698.805722016999,9.397611444033998,42307,84.614,13.058896928921918
Karthikeya27adv8,Karthikeya27adv8 Pure DQN,policy,Karthikeya27adv8,test,300,149.2707633691898,2.4878460561531637,0.4975692112306327,0.4763013254996622,0.14306780682663042,0.257019037991995,0.4039893817534903,0.5704724397437531,0.7496592531097122,1.523612540011527,149.39928329699342,0.4979976109899781,23326,77.75333333333333,6.399329647997505
Karthikeya27adv20,Policy (Karthikeya27adv20),policy,Karthikeya27adv20,train,500,483.5392778500027,8.058987964166711,0.9670785557000053,0.9451791835017502,0.3697880527235848,0.1537540349963819,0.7044803167482314,1.1517808584994782,1.5533175785996713,2.9879183629964245,4229.052256875998,8.458104513751996,37661,75.322,12.839257530336493
Karthikeya27adv20,Karthikeya27adv20 Pure DQN,policy,Karthikeya27adv20,test,300,149.65145309497166,2.4941908849161942,0.49883817698323885,0.4709233325011155,0.17187757801762127,0.2499588950013276,0.3919781129989132,0.5672470992467424,0.7458511422497395,1.585040983998624,149.7832919850016,0.49927763995000535,25298,84.32666666666667,5.9155448294320365
Karthikeya27adv23,Policy (Karthikeya27adv23),policy,Karthikeya27adv23,train,500,473.50246233309736,7.891707705551623,0.9470049246661947,0.9051900714985095,0.3415740793099881,0.1564038729993626,0.712143471249874,1.1451471119980852,1.4784961056968295,2.973565378000785,4087.2408733400007,8.174481746680001,37208,74.416,12.725824079044758
Karthikeya27adv23,Karthikeya27adv23 Pure DQN,policy,Karthikeya27adv23,test,300,155.0588643749943,2.584314406249905,0.516862881249981,0.48257572849979624,0.19280255264839816,0.2571988630006672,0.40644677275122376,0.5805780492555641,0.7661232305046726,1.677716458994837,155.19215541600352,0.5173071847200117,26153,87.17666666666666,5.928913102703105
