series_id,method,phase,block,episode_start,episode_end,episodes_in_block,collision_count,out_of_road_count,safety_failure_count,total_steps,collisions_per_1000_steps,collision_rate,out_of_road_per_1000_steps,out_of_road_rate,safety_failures_per_1000_steps,safety_failure_rate
epsilon,Epsilon Greedy,train,1,0,24,25,6,22,25,2565,2.3391812865497075,0.24,8.576998050682262,0.88,9.746588693957115,1.0
epsilon,Epsilon Greedy,train,2,25,49,25,1,24,25,1206,0.8291873963515755,0.04,19.90049751243781,0.96,20.729684908789388,1.0
epsilon,Epsilon Greedy,train,3,50,74,25,4,22,25,1808,2.2123893805309733,0.16,12.168141592920353,0.88,13.827433628318584,1.0
epsilon,Epsilon Greedy,train,4,75,99,25,6,21,25,2155,2.7842227378190256,0.24,9.74477958236659,0.84,11.600928074245939,1.0
epsilon,Epsilon Greedy,train,5,100,124,25,7,18,25,2191,3.194888178913738,0.28,8.215426745778183,0.72,11.41031492469192,1.0
epsilon,Epsilon Greedy,train,6,125,149,25,8,21,25,2483,3.2219089810712846,0.32,8.457511075312123,0.84,10.068465565847765,1.0
epsilon,Epsilon Greedy,train,7,150,174,25,8,18,25,2201,3.634711494775102,0.32,8.17810086324398,0.72,11.358473421172194,1.0
epsilon,Epsilon Greedy,train,8,175,199,25,10,16,25,2377,4.206983592763988,0.4,6.731173748422381,0.64,10.51745898190997,1.0
epsilon,Epsilon Greedy,train,9,200,224,25,8,20,25,2233,3.582624272279445,0.32,8.956560680698612,0.8,11.195700850873264,1.0
epsilon,Epsilon Greedy,train,10,225,249,25,7,19,25,2396,2.9215358931552586,0.28,7.929883138564274,0.76,10.434056761268781,1.0
epsilon,Epsilon Greedy,train,11,250,274,25,7,19,25,2450,2.857142857142857,0.28,7.755102040816326,0.76,10.204081632653061,1.0
epsilon,Epsilon Greedy,train,12,275,299,25,11,14,25,2281,4.822446295484436,0.44,6.137658921525647,0.56,10.960105217010083,1.0
epsilon,Epsilon Greedy,train,13,300,324,25,9,18,25,2358,3.816793893129771,0.36,7.633587786259542,0.72,10.60220525869381,1.0
epsilon,Epsilon Greedy,train,14,325,349,25,8,19,25,2458,3.254678600488202,0.32,7.729861676159479,0.76,10.17087062652563,1.0
epsilon,Epsilon Greedy,train,15,350,374,25,5,22,25,2186,2.2872827081427265,0.2,10.064043915827996,0.88,11.436413540713632,1.0
epsilon,Epsilon Greedy,train,16,375,399,25,2,24,25,2356,0.8488964346349746,0.08,10.186757215619695,0.96,10.611205432937181,1.0
epsilon,Epsilon Greedy,train,17,400,424,25,5,21,25,2240,2.232142857142857,0.2,9.375,0.84,11.160714285714286,1.0
epsilon,Epsilon Greedy,train,18,425,449,25,3,22,25,2149,1.3959981386691485,0.12,10.237319683573755,0.88,11.633317822242903,1.0
epsilon,Epsilon Greedy,train,19,450,474,25,4,21,25,2244,1.7825311942959001,0.16,9.358288770053475,0.84,11.140819964349376,1.0
epsilon,Epsilon Greedy,train,20,475,499,25,8,18,25,2307,3.4677069787602948,0.32,7.802340702210663,0.72,10.836584308625921,1.0
epsilon,Epsilon Greedy,test,1,0,24,25,9,17,25,1905,4.724409448818897,0.36,8.923884514435695,0.68,13.123359580052494,1.0
epsilon,Epsilon Greedy,test,2,25,49,25,11,20,25,1935,5.684754521963824,0.44,10.335917312661499,0.8,12.919896640826874,1.0
epsilon,Epsilon Greedy,test,3,50,74,25,10,18,25,1761,5.6785917092561045,0.4,10.221465076660989,0.72,14.19647927314026,1.0
epsilon,Epsilon Greedy,test,4,75,99,25,17,13,25,2014,8.440913604766633,0.68,6.454816285998014,0.52,12.413108242303872,1.0
epsilon,Epsilon Greedy,test,5,100,124,25,13,14,25,1867,6.963042313872522,0.52,7.4986609534011786,0.56,13.39046598821639,1.0
epsilon,Epsilon Greedy,test,6,125,149,25,9,17,25,1867,4.8205677557579,0.36,9.105516871987145,0.68,13.39046598821639,1.0
epsilon,Epsilon Greedy,test,7,150,174,25,13,13,25,1810,7.18232044198895,0.52,7.18232044198895,0.52,13.812154696132596,1.0
epsilon,Epsilon Greedy,test,8,175,199,25,11,16,25,1836,5.991285403050109,0.44,8.714596949891067,0.64,13.616557734204793,1.0
epsilon,Epsilon Greedy,test,9,200,224,25,14,17,25,1988,7.042253521126761,0.56,8.551307847082494,0.68,12.575452716297788,1.0
epsilon,Epsilon Greedy,test,10,225,249,25,11,16,25,1965,5.597964376590331,0.44,8.142493638676845,0.64,12.72264631043257,1.0
epsilon,Epsilon Greedy,test,11,250,274,25,13,16,25,1854,7.011866235167206,0.52,8.629989212513484,0.64,13.484358144552319,1.0
epsilon,Epsilon Greedy,test,12,275,299,25,14,13,25,1890,7.407407407407407,0.56,6.878306878306878,0.52,13.227513227513228,1.0
noisy,NoisyNet DQN,train,1,0,24,25,0,9,9,9991,0.0,0.0,0.9008107296566911,0.36,0.9008107296566911,0.36
noisy,NoisyNet DQN,train,2,25,49,25,0,20,20,5779,0.0,0.0,3.460806367883717,0.8,3.460806367883717,0.8
noisy,NoisyNet DQN,train,3,50,74,25,0,25,25,4139,0.0,0.0,6.040106305870983,1.0,6.040106305870983,1.0
noisy,NoisyNet DQN,train,4,75,99,25,1,25,25,1800,0.5555555555555556,0.04,13.88888888888889,1.0,13.88888888888889,1.0
noisy,NoisyNet DQN,train,5,100,124,25,2,23,25,1275,1.5686274509803921,0.08,18.03921568627451,0.92,19.607843137254903,1.0
noisy,NoisyNet DQN,train,6,125,149,25,6,23,25,1530,3.9215686274509802,0.24,15.032679738562091,0.92,16.33986928104575,1.0
noisy,NoisyNet DQN,train,7,150,174,25,12,16,25,1772,6.772009029345372,0.48,9.029345372460497,0.64,14.108352144469526,1.0
noisy,NoisyNet DQN,train,8,175,199,25,11,16,25,1902,5.783385909568874,0.44,8.412197686645635,0.64,13.144058885383807,1.0
noisy,NoisyNet DQN,train,9,200,224,25,13,15,25,1750,7.428571428571429,0.52,8.571428571428571,0.6,14.285714285714286,1.0
noisy,NoisyNet DQN,train,10,225,249,25,15,10,24,2019,7.429420505200595,0.6,4.952947003467063,0.4,11.887072808320951,0.96
noisy,NoisyNet DQN,train,11,250,274,25,9,16,25,1881,4.784688995215311,0.36,8.506113769271664,0.64,13.290802764486974,1.0
noisy,NoisyNet DQN,train,12,275,299,25,13,14,25,1914,6.792058516196447,0.52,7.3145245559038665,0.56,13.061650992685475,1.0
noisy,NoisyNet DQN,train,13,300,324,25,8,19,25,1804,4.434589800443459,0.32,10.532150776053214,0.76,13.858093126385809,1.0
noisy,NoisyNet DQN,train,14,325,349,25,9,15,24,1559,5.772931366260424,0.36,9.621552277100706,0.6,15.394483643361129,0.96
noisy,NoisyNet DQN,train,15,350,374,25,11,17,25,1694,6.4935064935064934,0.44,10.035419126328216,0.68,14.757969303423849,1.0
noisy,NoisyNet DQN,train,16,375,399,25,8,19,25,1374,5.822416302765648,0.32,13.828238719068413,0.76,18.19505094614265,1.0
noisy,NoisyNet DQN,train,17,400,424,25,3,23,25,1292,2.321981424148607,0.12,17.80185758513932,0.92,19.34984520123839,1.0
noisy,NoisyNet DQN,train,18,425,449,25,7,19,25,1375,5.090909090909091,0.28,13.818181818181818,0.76,18.181818181818183,1.0
noisy,NoisyNet DQN,train,19,450,474,25,7,18,25,1606,4.35865504358655,0.28,11.207970112079702,0.72,15.566625155666252,1.0
noisy,NoisyNet DQN,train,20,475,499,25,3,22,25,1479,2.028397565922921,0.12,14.874915483434753,0.88,16.903313049357674,1.0
noisy,NoisyNet DQN,test,1,0,24,25,0,25,25,395,0.0,0.0,63.29113924050633,1.0,63.29113924050633,1.0
noisy,NoisyNet DQN,test,2,25,49,25,0,25,25,409,0.0,0.0,61.12469437652812,1.0,61.12469437652812,1.0
noisy,NoisyNet DQN,test,3,50,74,25,0,25,25,470,0.0,0.0,53.191489361702125,1.0,53.191489361702125,1.0
noisy,NoisyNet DQN,test,4,75,99,25,0,25,25,444,0.0,0.0,56.306306306306304,1.0,56.306306306306304,1.0
noisy,NoisyNet DQN,test,5,100,124,25,0,25,25,512,0.0,0.0,48.828125,1.0,48.828125,1.0
