series_id,method,source_kind,source_name,phase,episodes,summed_episode_wall_time_seconds,summed_episode_wall_time_minutes,average_wall_time_seconds_per_episode,median_wall_time_seconds_per_episode,std_wall_time_seconds_per_episode,min_wall_time_seconds_per_episode,p25_wall_time_seconds_per_episode,p75_wall_time_seconds_per_episode,p95_wall_time_seconds_per_episode,max_wall_time_seconds_per_episode,summed_episode_cpu_time_seconds,average_cpu_time_seconds_per_episode,total_environment_steps,average_environment_steps_per_episode,average_wall_time_ms_per_environment_step
epsilon,Epsilon Greedy,baseline,epsilon,train,500,440.17234596194976,7.336205766032496,0.8803446919238995,0.8846200429998134,0.32199494111003807,0.1931776170022203,0.6791108555007668,1.0916684737503601,1.3446906396498886,2.3504089580019354,437.26515230599955,0.8745303046119991,44632,89.264,9.862259050948866
epsilon,Epsilon Greedy,baseline,epsilon,test,300,152.57424281899512,2.542904046983252,0.5085808093966504,0.4904657785009476,0.12999194847736556,0.2528230560019437,0.4130978609991871,0.5933846982479736,0.746668040300392,0.9755972840030154,152.69646574100096,0.5089882191366699,23154,77.18,6.589541453701093
noisy,NoisyNet DQN,baseline,noisy,train,500,488.6773432189948,8.144622386983247,0.9773546864379896,0.8150092440009757,0.8167705774037485,0.1920695240005443,0.6220838342524075,1.000067664999733,2.250118159451797,5.759911639001075,485.2476706969975,0.970495341393995,44893,89.786,10.885379529525645
noisy,NoisyNet DQN,baseline,noisy,test,300,67.05627140799697,1.1176045234666163,0.22352090469332325,0.2139089195006818,0.08195091497317078,0.107041097999172,0.17244333600137904,0.2482003749992145,0.3990863072000138,0.693056518000958,67.10974843199756,0.22369916143999186,5639,18.796666666666667,11.891518249334451
rnd,DQN + RND,baseline,rnd,train,500,512.4254853469574,8.540424755782624,1.0248509706939148,0.9957304255003692,0.37762500563923307,0.1899494060016877,0.791979336499935,1.253435684247961,1.6352299689498973,3.1675170460002846,504.93777630499903,1.009875552609998,44623,89.246,11.483438705307968
rnd,DQN + RND,baseline,rnd,test,300,157.55364137706056,2.6258940229510093,0.5251788045902018,0.5097016630024882,0.13715893882298283,0.2840495870004815,0.41969930100003694,0.616281091500241,0.7712797821499408,0.9325571629997284,157.65770534200124,0.5255256844733375,23251,77.50333333333333,6.776209254529292
Karthikeya27adv20,Policy (Karthikeya27adv20),policy,Karthikeya27adv20,train,500,510.6931823119048,8.511553038531748,1.0213863646238097,0.989558537999983,0.33553809139038837,0.4585182899973006,0.8219920849996925,1.1456239460012512,1.4602778093511004,3.5067914969986305,4625.400214991,9.250800429982,40770,81.54,12.526200203873065
Karthikeya27adv20,Karthikeya27adv20 Pure DQN,policy,Karthikeya27adv20,test,300,146.33783594000852,2.438963932333475,0.48779278646669505,0.4740463989946875,0.12656817374513363,0.2463214540039189,0.395015489499201,0.573773989752226,0.7085964286987293,0.9573983270020108,146.46019432900084,0.48820064776333616,23058,76.86,6.346510362564339
Karthikeya27adv23,Policy (Karthikeya27adv23),policy,Karthikeya27adv23,train,500,372.98902822696255,6.216483803782709,0.7459780564539251,0.7211747985020338,0.3422746348227558,0.2714128840016201,0.5689174777508015,0.8607571854972775,1.0926924091960246,3.50883999200596,3034.8950363049976,6.069790072609996,29263,58.526,12.746096716910861
Karthikeya27adv23,Karthikeya27adv23 Pure DQN,policy,Karthikeya27adv23,test,300,145.17299994798668,2.4195499991331113,0.48390999982662225,0.4704746720017283,0.12301452196610796,0.2473163319955347,0.39336268350052706,0.5662663582515961,0.7192520823969971,0.8634889250024571,145.29558947300075,0.48431863157666916,23242,77.47333333333333,6.246149210394401
