method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv23,Karthikeya27adv23,train,500,0,0.0,36615,36615,499,0.998,13.628294414857299,collision_or_out_of_road_or_policy_safety_stop,73.35199999999999,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv23,Karthikeya27adv23,test,300,0,0.0,22738,22738,299,0.9966666666666667,13.14979329756355,collision_or_out_of_road_or_policy_safety_stop,75.82476190476193,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
