episode,cumulative_pools_created
41,1
41,2
41,3
42,4
42,5
42,6
42,7
43,8
43,9
43,10
43,11
44,12
44,13
44,14
44,15
45,16
45,17
45,18
45,19
46,20
46,21
46,22
47,23
47,24
47,25
47,26
47,27
47,28
48,29
48,30
48,31
48,32
48,33
49,34
49,35
49,36
49,37
49,38
50,39
50,40
50,41
50,42
50,43
50,44
51,45
51,46
51,47
51,48
52,49
52,50
52,51
52,52
53,53
53,54
53,55
54,56
54,57
54,58
54,59
54,60
54,61
54,62
54,63
55,64
56,65
57,66
57,67
57,68
57,69
57,70
58,71
58,72
58,73
58,74
58,75
58,76
58,77
58,78
60,79
60,80
60,81
60,82
61,83
61,84
61,85
61,86
61,87
61,88
61,89
61,90
61,91
61,92
61,93
61,94
61,95
61,96
61,97
61,98
62,99
62,100
63,101
64,102
64,103
64,104
64,105
64,106
64,107
64,108
64,109
64,110
64,111
64,112
67,113
67,114
67,115
67,116
69,117
69,118
69,119
70,120
70,121
70,122
70,123
71,124
74,125
75,126
75,127
75,128
75,129
75,130
75,131
75,132
75,133
75,134
76,135
76,136
76,137
76,138
76,139
76,140
76,141
76,142
77,143
78,144
79,145
79,146
79,147
80,148
80,149
80,150
80,151
80,152
80,153
81,154
82,155
82,156
82,157
83,158
85,159
85,160
85,161
86,162
87,163
87,164
89,165
90,166
90,167
90,168
91,169
92,170
92,171
92,172
92,173
92,174
94,175
95,176
95,177
96,178
96,179
96,180
96,181
97,182
97,183
97,184
97,185
97,186
97,187
97,188
98,189
98,190
98,191
99,192
100,193
100,194
100,195
100,196
100,197
101,198
101,199
101,200
101,201
102,202
102,203
102,204
102,205
102,206
102,207
102,208
102,209
102,210
102,211
102,212
103,213
103,214
105,215
105,216
105,217
105,218
105,219
105,220
105,221
105,222
107,223
108,224
108,225
108,226
108,227
108,228
108,229
110,230
111,231
111,232
111,233
111,234
111,235
112,236
112,237
112,238
112,239
113,240
113,241
114,242
115,243
115,244
116,245
116,246
117,247
117,248
117,249
117,250
118,251
118,252
118,253
118,254
118,255
118,256
119,257
119,258
119,259
121,260
121,261
123,262
123,263
123,264
123,265
123,266
123,267
123,268
123,269
123,270
123,271
123,272
123,273
123,274
123,275
123,276
124,277
124,278
125,279
125,280
125,281
125,282
125,283
125,284
125,285
125,286
125,287
126,288
126,289
126,290
127,291
129,292
133,293
133,294
134,295
135,296
135,297
136,298
136,299
139,300
139,301
139,302
139,303
141,304
141,305
141,306
141,307
141,308
141,309
141,310
141,311
141,312
141,313
142,314
142,315
143,316
143,317
143,318
143,319
144,320
144,321
145,322
145,323
145,324
145,325
147,326
147,327
147,328
147,329
147,330
147,331
148,332
150,333
150,334
150,335
150,336
150,337
151,338
151,339
154,340
154,341
154,342
154,343
154,344
155,345
156,346
156,347
158,348
159,349
159,350
164,351
167,352
167,353
167,354
168,355
168,356
168,357
172,358
172,359
172,360
181,361
181,362
181,363
181,364
181,365
185,366
185,367
185,368
185,369
186,370
186,371
196,372
196,373
196,374
196,375
197,376
197,377
208,378
208,379
208,380
208,381
208,382
208,383
353,384
353,385
353,386
363,387
372,388
372,389
374,390
