method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv20,Karthikeya27adv20,train,500,0,0.0,37661,37661,497,0.994,13.196675606064629,collision_or_out_of_road_or_policy_safety_stop,75.70266666666664,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv20,Karthikeya27adv20,test,300,0,0.0,25298,25298,294,0.98,11.621472053126729,collision_or_out_of_road_or_policy_safety_stop,84.74333333333333,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
