episode,cumulative_pools_created
94,1
95,2
96,3
96,4
96,5
96,6
96,7
96,8
96,9
96,10
96,11
96,12
96,13
96,14
96,15
96,16
96,17
96,18
96,19
96,20
96,21
96,22
96,23
96,24
96,25
96,26
96,27
96,28
96,29
96,30
96,31
96,32
96,33
97,34
98,35
98,36
98,37
98,38
99,39
99,40
99,41
99,42
99,43
102,44
112,45
113,46
113,47
113,48
114,49
116,50
117,51
117,52
119,53
121,54
122,55
127,56
127,57
127,58
127,59
130,60
134,61
134,62
135,63
138,64
138,65
141,66
141,67
144,68
144,69
144,70
144,71
144,72
147,73
148,74
151,75
152,76
156,77
160,78
161,79
161,80
161,81
161,82
165,83
168,84
170,85
170,86
173,87
173,88
175,89
175,90
175,91
175,92
185,93
192,94
198,95
200,96
209,97
213,98
228,99
229,100
229,101
230,102
230,103
230,104
230,105
234,106
234,107
245,108
246,109
246,110
246,111
246,112
247,113
251,114
259,115
262,116
264,117
265,118
265,119
267,120
272,121
275,122
282,123
291,124
291,125
291,126
295,127
296,128
297,129
299,130
303,131
307,132
307,133
311,134
314,135
314,136
314,137
314,138
326,139
327,140
327,141
330,142
330,143
333,144
352,145
354,146
354,147
355,148
356,149
360,150
375,151
375,152
375,153
375,154
375,155
375,156
382,157
384,158
384,159
384,160
386,161
397,162
397,163
