series_id,method,phase,block,episode_start,episode_end,episodes_in_block,collision_count,out_of_road_count,safety_failure_count,total_steps,collisions_per_1000_steps,collision_rate,out_of_road_per_1000_steps,out_of_road_rate,safety_failures_per_1000_steps,safety_failure_rate
epsilon,Epsilon Greedy,train,1,0,24,25,0,25,25,1331,0.0,0.0,18.782870022539445,1.0,18.782870022539445,1.0
epsilon,Epsilon Greedy,train,2,25,49,25,2,23,25,2081,0.9610764055742431,0.08,11.052378664103797,0.92,12.01345506967804,1.0
epsilon,Epsilon Greedy,train,3,50,74,25,8,22,25,2341,3.4173430158052116,0.32,9.397693293464332,0.88,10.679196924391286,1.0
epsilon,Epsilon Greedy,train,4,75,99,25,2,24,25,2398,0.8340283569641368,0.08,10.008340283569641,0.96,10.42535446205171,1.0
epsilon,Epsilon Greedy,train,5,100,124,25,4,23,25,2055,1.9464720194647203,0.16,11.19221411192214,0.92,12.165450121654501,1.0
epsilon,Epsilon Greedy,train,6,125,149,25,4,21,25,2178,1.8365472910927456,0.16,9.641873278236915,0.84,11.47842056932966,1.0
epsilon,Epsilon Greedy,train,7,150,174,25,6,22,25,2268,2.6455026455026456,0.24,9.700176366843033,0.88,11.022927689594356,1.0
epsilon,Epsilon Greedy,train,8,175,199,25,11,17,25,2125,5.176470588235294,0.44,8.0,0.68,11.764705882352942,1.0
epsilon,Epsilon Greedy,train,9,200,224,25,9,17,25,2324,3.87263339070568,0.36,7.314974182444062,0.68,10.757314974182444,1.0
epsilon,Epsilon Greedy,train,10,225,249,25,7,19,25,2244,3.1194295900178255,0.28,8.467023172905526,0.76,11.140819964349376,1.0
epsilon,Epsilon Greedy,train,11,250,274,25,7,18,25,2480,2.8225806451612905,0.28,7.258064516129032,0.72,10.080645161290322,1.0
epsilon,Epsilon Greedy,train,12,275,299,25,5,20,25,2382,2.0990764063811924,0.2,8.39630562552477,0.8,10.495382031905962,1.0
epsilon,Epsilon Greedy,train,13,300,324,25,8,18,25,2280,3.508771929824561,0.32,7.894736842105263,0.72,10.964912280701755,1.0
epsilon,Epsilon Greedy,train,14,325,349,25,5,21,25,2308,2.166377816291161,0.2,9.098786828422877,0.84,10.831889081455806,1.0
epsilon,Epsilon Greedy,train,15,350,374,25,6,20,25,2215,2.708803611738149,0.24,9.029345372460497,0.8,11.286681715575622,1.0
epsilon,Epsilon Greedy,train,16,375,399,25,8,18,25,2286,3.499562554680665,0.32,7.874015748031496,0.72,10.936132983377078,1.0
epsilon,Epsilon Greedy,train,17,400,424,25,5,22,25,2062,2.4248302618816684,0.2,10.66925315227934,0.88,12.124151309408342,1.0
epsilon,Epsilon Greedy,train,18,425,449,25,4,21,25,2329,1.7174753112924002,0.16,9.016745384285102,0.84,10.734220695577502,1.0
epsilon,Epsilon Greedy,train,19,450,474,25,5,22,25,2111,2.3685457129322596,0.2,10.421601136901943,0.88,11.842728564661298,1.0
epsilon,Epsilon Greedy,train,20,475,499,25,4,23,25,1959,2.041858090862685,0.16,11.740684022460439,0.92,12.761613067891782,1.0
epsilon,Epsilon Greedy,test,1,0,24,25,10,16,25,1935,5.167958656330749,0.4,8.268733850129198,0.64,12.919896640826874,1.0
epsilon,Epsilon Greedy,test,2,25,49,25,12,14,24,1979,6.06366851945427,0.48,7.074279939363315,0.56,12.12733703890854,0.96
epsilon,Epsilon Greedy,test,3,50,74,25,9,18,25,1832,4.9126637554585155,0.36,9.825327510917031,0.72,13.646288209606986,1.0
epsilon,Epsilon Greedy,test,4,75,99,25,16,12,25,1974,8.105369807497468,0.64,6.079027355623101,0.48,12.664640324214792,1.0
epsilon,Epsilon Greedy,test,5,100,124,25,14,11,25,1947,7.1905495634309196,0.56,5.649717514124294,0.44,12.840267077555213,1.0
epsilon,Epsilon Greedy,test,6,125,149,25,13,13,25,1896,6.856540084388186,0.52,6.856540084388186,0.52,13.185654008438819,1.0
epsilon,Epsilon Greedy,test,7,150,174,25,15,13,25,1765,8.498583569405099,0.6,7.36543909348442,0.52,14.164305949008499,1.0
epsilon,Epsilon Greedy,test,8,175,199,25,15,13,25,1829,8.201202843083653,0.6,7.107709130672498,0.52,13.66867140513942,1.0
epsilon,Epsilon Greedy,test,9,200,224,25,16,14,25,2000,8.0,0.64,7.0,0.56,12.5,1.0
epsilon,Epsilon Greedy,test,10,225,249,25,14,11,25,2075,6.746987951807229,0.56,5.301204819277109,0.44,12.048192771084338,1.0
epsilon,Epsilon Greedy,test,11,250,274,25,13,14,25,1870,6.951871657754011,0.52,7.4866310160427805,0.56,13.368983957219251,1.0
epsilon,Epsilon Greedy,test,12,275,299,25,15,11,25,1934,7.755946225439503,0.6,5.687693898655636,0.44,12.926577042399172,1.0
noisy,NoisyNet DQN,train,1,0,24,25,0,13,13,9524,0.0,0.0,1.364972700545989,0.52,1.364972700545989,0.52
noisy,NoisyNet DQN,train,2,25,49,25,0,22,22,5320,0.0,0.0,4.135338345864661,0.88,4.135338345864661,0.88
noisy,NoisyNet DQN,train,3,50,74,25,0,25,25,2833,0.0,0.0,8.824567596187787,1.0,8.824567596187787,1.0
noisy,NoisyNet DQN,train,4,75,99,25,0,25,25,1837,0.0,0.0,13.609145345672292,1.0,13.609145345672292,1.0
noisy,NoisyNet DQN,train,5,100,124,25,0,25,25,1301,0.0,0.0,19.215987701767872,1.0,19.215987701767872,1.0
noisy,NoisyNet DQN,train,6,125,149,25,0,25,25,1328,0.0,0.0,18.825301204819276,1.0,18.825301204819276,1.0
noisy,NoisyNet DQN,train,7,150,174,25,0,25,25,1480,0.0,0.0,16.89189189189189,1.0,16.89189189189189,1.0
noisy,NoisyNet DQN,train,8,175,199,25,2,24,25,1658,1.2062726176115801,0.08,14.475271411338962,0.96,15.078407720144753,1.0
noisy,NoisyNet DQN,train,9,200,224,25,3,22,25,1419,2.1141649048625792,0.12,15.503875968992247,0.88,17.618040873854827,1.0
noisy,NoisyNet DQN,train,10,225,249,25,9,18,25,1657,5.431502715751358,0.36,10.863005431502716,0.72,15.087507543753771,1.0
noisy,NoisyNet DQN,train,11,250,274,25,14,12,24,2039,6.866110838646395,0.56,5.88523786169691,0.48,11.77047572339382,0.96
noisy,NoisyNet DQN,train,12,275,299,25,10,15,25,1865,5.361930294906166,0.4,8.04289544235925,0.6,13.404825737265416,1.0
noisy,NoisyNet DQN,train,13,300,324,25,14,14,25,2045,6.845965770171149,0.56,6.845965770171149,0.56,12.224938875305623,1.0
noisy,NoisyNet DQN,train,14,325,349,25,11,14,25,1911,5.7561486132914705,0.44,7.326007326007326,0.56,13.082155939298797,1.0
noisy,NoisyNet DQN,train,15,350,374,25,14,13,25,1710,8.187134502923977,0.56,7.60233918128655,0.52,14.619883040935672,1.0
noisy,NoisyNet DQN,train,16,375,399,25,12,17,25,1692,7.092198581560283,0.48,10.047281323877069,0.68,14.775413711583925,1.0
noisy,NoisyNet DQN,train,17,400,424,25,9,20,25,1640,5.487804878048781,0.36,12.195121951219512,0.8,15.24390243902439,1.0
noisy,NoisyNet DQN,train,18,425,449,25,6,19,24,1700,3.5294117647058822,0.24,11.176470588235293,0.76,14.117647058823529,0.96
noisy,NoisyNet DQN,train,19,450,474,25,8,18,25,1561,5.1249199231262015,0.32,11.531069827033953,0.72,16.01537475976938,1.0
noisy,NoisyNet DQN,train,20,475,499,25,3,22,25,1473,2.0366598778004072,0.12,14.93550577053632,0.88,16.972165648336727,1.0
noisy,NoisyNet DQN,test,1,0,24,25,9,17,25,1554,5.7915057915057915,0.36,10.939510939510939,0.68,16.087516087516086,1.0
noisy,NoisyNet DQN,test,2,25,49,25,9,17,25,1564,5.754475703324808,0.36,10.869565217391305,0.68,15.9846547314578,1.0
