policy_folder,display_label,evaluation_variant,source_name,source_csv,experiment,method
Karthikeya27adv8highwayV3,Policy (Karthikeya27adv8highwayV3),standard,Karthikeya27adv8highwayV3,/home/karthik/Desktop/Karthikeya/genadv/highwayonly/highway_canonical_baselines_package/highway_canonical_baselines/policy_results/seed_17/Karthikeya27adv8highwayV3/all_episode_results.csv,Karthikeya27adv8highwayV3,Karthikeya27adv8highwayV3
