series_id,method,source_kind,source_name,phase,episodes,summed_episode_wall_time_seconds,summed_episode_wall_time_minutes,average_wall_time_seconds_per_episode,median_wall_time_seconds_per_episode,std_wall_time_seconds_per_episode,min_wall_time_seconds_per_episode,p25_wall_time_seconds_per_episode,p75_wall_time_seconds_per_episode,p95_wall_time_seconds_per_episode,max_wall_time_seconds_per_episode,summed_episode_cpu_time_seconds,average_cpu_time_seconds_per_episode,total_environment_steps,average_environment_steps_per_episode,average_wall_time_ms_per_environment_step
epsilon,Epsilon Greedy,baseline,epsilon,train,500,652.4955278364941,10.874925463941569,1.3049910556729882,1.1437946071382612,0.7770817577720425,0.2875357549637556,0.843101819511503,1.6911757901543751,2.551527064759284,7.3795291990973055,651.6115840220009,1.3032231680440018,2304,4.608,283.2011839568117
epsilon,Epsilon Greedy,baseline,epsilon,test,300,433.20841154735535,7.220140192455923,1.4440280384911846,1.371650071348995,0.5517045010504147,0.55193110415712,1.0955041022971272,1.8971402500756085,2.4656377819366755,3.2867366601713,432.677673789,1.4422589126299998,1568,5.226666666666667,276.2808747113236
noisy,NoisyNet DQN,baseline,noisy,train,500,762.4016496785916,12.70669416130986,1.5248032993571832,1.4025523646268994,0.8841296571870568,0.2869589291512966,0.8614001367241144,1.9651337242685258,3.168206726410426,8.477868288755417,761.8248606510026,1.5236497213020053,2691,5.382,283.315365915493
noisy,NoisyNet DQN,baseline,noisy,test,300,472.6789672318846,7.877982787198077,1.5755965574396154,1.38143068109639,0.8702017650553108,0.5490727648139,1.1032951577799395,1.9084182679653168,3.3911892193369586,6.713253282010555,472.4718859299978,1.574906286433326,1697,5.656666666666666,278.5379889404152
rnd,DQN + RND,baseline,rnd,train,500,659.9725537043996,10.999542561739993,1.3199451074087993,1.1636319742538035,0.786695251034079,0.2897761077620089,0.8507752197328955,1.718329968629405,2.5815566707402464,7.442959005944431,658.9269408889927,1.3178538817779855,2304,4.608,286.44642087864565
rnd,DQN + RND,baseline,rnd,test,300,445.43671455513686,7.4239452425856145,1.484789048517123,1.4078179805073887,0.5822603830873453,0.55470633180812,1.1229531820863485,1.9447862654924393,2.5381716651842003,3.358924735803157,445.2707481249986,1.4842358270833287,1578,5.26,282.27928679032755
Karthikeya27adv23,Policy (Karthikeya27adv23),policy,Karthikeya27adv23,train,500,787.8402123558335,13.130670205930558,1.575680424711667,1.3783437318634242,1.0069172110537488,0.2799819619394839,1.085242125671357,1.9143505990505219,3.05868990609888,11.927471499890087,787.2323825490009,1.574464765098002,2854,5.708,276.0477268240482
Karthikeya27adv23,Policy (Karthikeya27adv23),policy,Karthikeya27adv23,test,300,462.9722815230489,7.716204692050814,1.5432409384101629,1.355594550492242,0.8524470055561881,0.5435110051184893,1.0760174974566326,1.8622915890300644,3.3452911665430305,6.538027550559491,462.81532104999746,1.542717736833325,1697,5.656666666666666,272.8180798603706
Karthikeya27adv8956,Policy (Karthikeya27adv8956),policy,Karthikeya27adv8956,train,500,813.2657028194517,13.554428380324195,1.6265314056389033,1.4277112996205688,1.0483615613475807,0.2960091908462345,1.1231266761897132,1.9792744769947603,3.16652926292736,12.674707799218597,811.6776424629995,1.6233552849259991,2854,5.708,284.95644807969575
Karthikeya27adv8956,Policy (Karthikeya27adv8956),policy,Karthikeya27adv8956,test,300,475.36522691417485,7.922753781902914,1.584550756380583,1.395011144457385,0.8763982877351268,0.5494929482229054,1.1069657531334087,1.9287557989591733,3.4116811908548708,6.650696174241602,475.01188648799973,1.583372954959999,1697,5.656666666666666,280.1209351291543
