phase,experiment,method,episode,env_reward,training_reward,steps,termination_reason,ended_before_max_steps,collision,collision_actor_type,collision_actor_id,collision_actor_role_name,collision_intensity,stuck,stuck_step_count,wall_time_seconds,cpu_time_seconds,gpu_time_seconds,gpu_memory_mb,process_memory_mb,ram_used_mb,ram_total_mb,ram_percent,gpu_util_percent,gpu_memory_used_mb_smi,gpu_memory_total_mb_smi,gpu_power_watts,gpu_temperature_c,average_loss,loss_updates,average_rnd_intrinsic,average_count_intrinsic,average_rnd_loss,epsilon,gamma,learning_rate,lr_multiplier,dqn_technology,rnd_beta,count_beta,count_state_bin_size,action_source_counts
train,rnd_count,RND + Count,35,560.0756286275687,574.6979558159322,500,max_steps,False,False,none,-1,,0.0,False,0,9.924476623535156,6.196641597000053,9.92415625,2.52587890625,0.0,0.0,0.0,0.0,38.0,6250.0,49140.0,121.39,37.0,24.26048418238759,500,0.14771577707325922,0.027767496605995295,0.14771577707325922,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,36,818.8024425506437,829.9026938227212,500,max_steps,False,False,none,-1,,0.0,False,0,10.101965427398682,6.170561740999801,10.1015908203125,2.52587890625,0.0,0.0,0.0,0.0,33.0,6250.0,49140.0,114.63,37.0,25.74474421784282,500,0.08774042835371802,0.021323098260617936,0.08774042835371802,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,37,333.1793572043876,340.92886031479816,333,collision,True,True,traffic.traffic_light,15,,15046.843954233978,False,0,6.673413038253784,4.155054440000185,6.67309716796875,2.52587890625,0.0,0.0,0.0,0.0,33.0,6250.0,49140.0,145.99,38.0,36.481436404782734,333,0.09527434884105926,0.022319037623932003,0.09527434884105926,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 333}
train,rnd_count,RND + Count,38,628.2949867769532,641.5991796181021,500,max_steps,False,False,none,-1,,0.0,False,0,9.801319360733032,6.24258487599991,9.8009296875,2.52587890625,0.0,0.0,0.0,0.0,37.0,6250.0,49140.0,127.77,38.0,34.381856564700605,500,0.28818691636394944,0.02372651651865654,0.28818691636394944,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,39,987.461200402893,995.8563827817671,500,max_steps,False,False,none,-1,,0.0,False,0,9.856108903884888,6.3069851280001785,9.8557587890625,2.52587890625,0.0,0.0,0.0,0.0,34.0,6250.0,49140.0,133.54,37.0,31.51025711220503,500,0.07185432252049213,0.016071821532542125,0.07185432252049213,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,40,727.6487814437706,740.2438223960955,500,max_steps,False,False,none,-1,,0.0,False,0,9.494999885559082,5.81520264799974,9.49462890625,2.52587890625,0.0,0.0,0.0,0.0,38.0,6250.0,49140.0,115.36,36.0,34.29489623877406,500,0.14007250688452041,0.023789356835803768,0.14007250688452041,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,41,996.1788885736077,1005.1077898362157,500,max_steps,False,False,none,-1,,0.0,False,0,9.585184812545776,5.941748719000316,9.58519921875,2.52587890625,0.0,0.0,0.0,0.0,32.0,6250.0,49140.0,111.5,37.0,30.39843362855911,500,0.07056194103932649,0.017152183114822805,0.07056194103932649,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,42,625.7290479811826,640.8852790528166,500,max_steps,False,False,none,-1,,0.0,False,0,9.792360305786133,5.918580369999745,9.7921123046875,2.52587890625,0.0,0.0,0.0,0.0,34.0,6250.0,49140.0,137.65,38.0,27.077084085792304,500,0.25889385648816826,0.027723523578386797,0.25889385648816826,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,43,398.75769693907,410.8201337477586,452,collision,True,True,static.static,0,,5913.9838649797575,False,0,9.354694366455078,5.4361939400000665,9.35443359375,2.52587890625,0.0,0.0,0.0,0.0,30.0,6250.0,49140.0,111.12,36.0,28.13274114816326,452,0.2453472367639806,0.02423333473122906,0.2453472367639806,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 452}
train,rnd_count,RND + Count,44,126.57276517974188,126.83830829989971,59,stuck,True,False,none,-1,,0.0,True,50,1.048036813735962,0.6221140759998889,1.0476932373046874,2.52587890625,0.0,0.0,0.0,0.0,36.0,6250.0,49140.0,125.74,37.0,30.56596413178969,59,0.2409924048598919,0.0020908068015334995,0.2409924048598919,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 59}
