phase,experiment,method,episode,env_reward,training_reward,steps,termination_reason,ended_before_max_steps,collision,collision_actor_type,collision_actor_id,collision_actor_role_name,collision_intensity,stuck,stuck_step_count,wall_time_seconds,cpu_time_seconds,gpu_time_seconds,gpu_memory_mb,process_memory_mb,ram_used_mb,ram_total_mb,ram_percent,gpu_util_percent,gpu_memory_used_mb_smi,gpu_memory_total_mb_smi,gpu_power_watts,gpu_temperature_c,average_loss,loss_updates,average_rnd_intrinsic,average_count_intrinsic,average_rnd_loss,epsilon,gamma,learning_rate,lr_multiplier,dqn_technology,rnd_beta,count_beta,count_state_bin_size,action_source_counts
train,ensemble_own_noisy_rnd_count,Ensemble,10,464.6915662888127,478.29549097022664,500,max_steps,False,False,none,-1,,0.0,False,0,10.595370769500732,6.9162003930005085,10.5949072265625,3.61669921875,0.0,0.0,0.0,0.0,29.0,6250.0,49140.0,110.88,37.0,7.258923994123935,500,0.2192716967081651,0.025015132395746365,0.2192716967081651,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,11,459.292931923302,469.48762633366294,500,max_steps,False,False,none,-1,,0.0,False,0,10.047331094741821,6.848100684000201,10.0468818359375,3.61669921875,0.0,0.0,0.0,0.0,43.0,6250.0,49140.0,154.34,39.0,6.74626783400774,500,0.17213762289565057,0.018668012591765825,0.17213762289565057,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,12,440.25593223132455,450.3607179350645,500,max_steps,False,False,none,-1,,0.0,False,0,9.414504289627075,6.4208742619994155,9.414478515625,3.61669921875,0.0,0.0,0.0,0.0,44.0,6250.0,49140.0,156.7,39.0,5.992400288641453,500,0.14766703190468253,0.018732901088433174,0.14766703190468253,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,13,462.9239403562111,474.72602349249144,500,max_steps,False,False,none,-1,,0.0,False,0,9.799530506134033,7.193333328000335,9.799533203125,3.61669921875,0.0,0.0,0.0,0.0,32.0,6250.0,49140.0,148.93,39.0,5.564597449421883,500,0.12199354303069412,0.022384230842253182,0.12199354303069412,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,14,463.0972527137098,472.10259968861743,500,max_steps,False,False,none,-1,,0.0,False,0,10.304901599884033,7.475354738000533,10.3047001953125,3.61669921875,0.0,0.0,0.0,0.0,40.0,6250.0,49140.0,149.92,39.0,5.210829347461462,500,0.1280816376837902,0.016729877572976726,0.1280816376837902,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,15,458.19085365887935,466.9197467617587,500,max_steps,False,False,none,-1,,0.0,False,0,10.259642124176025,7.372330754000359,10.2592392578125,3.61669921875,0.0,0.0,0.0,0.0,37.0,6250.0,49140.0,142.87,39.0,4.99606846678257,500,0.12991171995457262,0.016158669006213097,0.12991171995457262,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,16,451.1507089827458,459.56069006305125,500,max_steps,False,False,none,-1,,0.0,False,0,9.920253038406372,7.19644396700005,9.9197744140625,3.61669921875,0.0,0.0,0.0,0.0,37.0,6250.0,49140.0,147.01,39.0,4.630545097798109,500,0.11997669738065452,0.015620195186804551,0.11997669738065452,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,17,463.8713606630569,474.924461481179,500,max_steps,False,False,none,-1,,0.0,False,0,10.777068614959717,7.225495968999894,10.7769921875,3.61669921875,0.0,0.0,0.0,0.0,40.0,6250.0,49140.0,127.04,38.0,4.397298336684704,500,0.11234196741366759,0.020982781962108503,0.11234196741366759,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,18,456.3141382306501,464.5984233066041,500,max_steps,False,False,none,-1,,0.0,False,0,10.1294686794281,7.450084937999236,10.129484375,3.61669921875,0.0,0.0,0.0,0.0,39.0,6250.0,49140.0,149.43,39.0,4.32028458288312,500,0.11214913281053304,0.015447078823803318,0.11214913281053304,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,19,473.2392411199662,482.0604652861258,500,max_steps,False,False,none,-1,,0.0,False,0,10.317700624465942,7.629856644999563,10.317203125,3.61669921875,0.0,0.0,0.0,0.0,33.0,6250.0,49140.0,144.99,39.0,4.0664712040126325,500,0.12282056799763813,0.016414242652343564,0.12282056799763813,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
