scope,status,queries,empty_queries,records_compared,strict_matches,general_relaxation_attempts,general_relaxation_matches,fallback_attempts,fallback_matches,no_match_queries,general_cosine_failed_records,general_rms_failed_records,safety_cosine_failed_records,safety_rms_failed_records,safety_direction_failed_records,safety_worsened_records,safety_no_10_percent_improvement_records,general_cosine_sole_block_queries,general_rms_sole_block_queries,safety_cosine_sole_block_queries,safety_rms_sole_block_queries,total_matches,match_rate,fallback_acceptance_rate,mean_records_per_nonempty_query,close_enough_fallback_enabled,fallback_scope,general_threshold_variation,general_cosine_relaxation,general_rms_relaxation,safety_directional_improvement,general_cosine_threshold,general_rms_threshold,safety_cosine_threshold,safety_rms_threshold,general_gates_relaxable,pressure_fallback_eligible,safety_gates_relaxable
train,CANDIDATE,1062,2,223983,141,919,29,0,0,892,220442,222793,199277,205313,0,0,0,115,140,16,39,170,0.160075329566855,0.0,211.3047169811321,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.88,0.4,0.95,0.25,True,False,False
train,ACTIVE,2635,3,255490,277,2355,115,420,1,2242,253441,219251,223216,219723,37112,36254,10697,934,63,27,116,393,0.149146110056926,0.002380952380952381,97.07066869300913,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.85,0.6320705235004425,0.95,0.2,True,True,False
train,RETIRED,2243,172,22618,156,1915,26,420,0,2061,22254,19110,19146,18070,5038,4873,2110,306,4,6,3,182,0.08114132857779759,0.0,10.921294060840173,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.85,0.6320705235004425,0.95,0.2,True,True,False
train,HAZARD,2278,3,439050,626,1649,143,0,0,1509,433910,398440,392681,397948,0,0,0,664,110,26,124,769,0.3375768217734855,0.0,192.98901098901098,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.85,0.6320705235004425,0.95,0.2,True,False,False
test,CANDIDATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.88,0.4,0.95,0.25,True,False,False
test,ACTIVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.85,0.6320705235004425,0.95,0.2,True,True,False
test,RETIRED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.85,0.6320705235004425,0.95,0.2,True,True,False
test,HAZARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.85,0.6320705235004425,0.95,0.2,True,False,False
