method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
Karthikeya27adv23,Karthikeya27adv23,train,500,1128.961380839999,10411.211295398001,1125.6842602389988,10405.887857185991,2.251368520477998,20.811775714371983
Karthikeya27adv23,Karthikeya27adv23,test,300,371.0173816860006,371.2740047440002,369.1240138079993,369.3794127550027,1.2304133793599976,1.2312647091833424
