series_id,method,phase,block,episode_start,episode_end,episodes_in_block,collision_count,out_of_road_count,safety_failure_count,total_steps,collisions_per_1000_steps,collision_rate,out_of_road_per_1000_steps,out_of_road_rate,safety_failures_per_1000_steps,safety_failure_rate
epsilon,Epsilon Greedy,train,1,0,24,25,10,18,25,167,59.880239520958085,0.4,107.78443113772455,0.72,149.7005988023952,1.0
epsilon,Epsilon Greedy,train,2,25,49,25,7,19,25,161,43.47826086956522,0.28,118.01242236024845,0.76,155.27950310559007,1.0
epsilon,Epsilon Greedy,train,3,50,74,25,9,17,25,178,50.561797752808985,0.36,95.50561797752809,0.68,140.4494382022472,1.0
epsilon,Epsilon Greedy,train,4,75,99,25,8,18,25,155,51.61290322580645,0.32,116.12903225806451,0.72,161.29032258064515,1.0
epsilon,Epsilon Greedy,train,5,100,124,25,5,22,25,155,32.25806451612903,0.2,141.93548387096774,0.88,161.29032258064515,1.0
epsilon,Epsilon Greedy,train,6,125,149,25,12,15,25,187,64.1711229946524,0.48,80.21390374331551,0.6,133.6898395721925,1.0
epsilon,Epsilon Greedy,train,7,150,174,25,7,19,25,153,45.751633986928105,0.28,124.18300653594771,0.76,163.3986928104575,1.0
epsilon,Epsilon Greedy,train,8,175,199,25,8,19,25,167,47.90419161676647,0.32,113.77245508982035,0.76,149.7005988023952,1.0
epsilon,Epsilon Greedy,train,9,200,224,25,11,16,25,130,84.61538461538461,0.44,123.07692307692308,0.64,192.30769230769232,1.0
epsilon,Epsilon Greedy,train,10,225,249,25,13,13,25,123,105.6910569105691,0.52,105.6910569105691,0.52,203.2520325203252,1.0
epsilon,Epsilon Greedy,train,11,250,274,25,16,12,25,118,135.59322033898306,0.64,101.69491525423729,0.48,211.864406779661,1.0
epsilon,Epsilon Greedy,train,12,275,299,25,17,10,25,133,127.81954887218045,0.68,75.18796992481202,0.4,187.9699248120301,1.0
epsilon,Epsilon Greedy,train,13,300,324,25,15,11,25,121,123.96694214876032,0.6,90.9090909090909,0.44,206.61157024793388,1.0
epsilon,Epsilon Greedy,train,14,325,349,25,18,10,25,107,168.22429906542055,0.72,93.45794392523365,0.4,233.6448598130841,1.0
epsilon,Epsilon Greedy,train,15,350,374,25,13,14,25,143,90.9090909090909,0.52,97.9020979020979,0.56,174.82517482517483,1.0
epsilon,Epsilon Greedy,train,16,375,399,25,22,4,25,111,198.19819819819818,0.88,36.03603603603604,0.16,225.22522522522522,1.0
epsilon,Epsilon Greedy,train,17,400,424,25,19,8,25,127,149.60629921259843,0.76,62.99212598425197,0.32,196.8503937007874,1.0
epsilon,Epsilon Greedy,train,18,425,449,25,15,11,25,119,126.05042016806723,0.6,92.43697478991596,0.44,210.08403361344537,1.0
