phase,experiment,method,episode,env_reward,training_reward,steps,wall_time_seconds,cpu_time_seconds,gpu_time_seconds,gpu_memory_mb,process_memory_mb,gpu_util_percent,gpu_memory_used_mb_smi,gpu_memory_total_mb_smi,gpu_power_watts,gpu_temperature_c,average_loss,loss_updates,average_rnd_intrinsic,average_count_intrinsic,average_rnd_loss,replay_buffer_size,learn_steps,epsilon,gamma,learning_rate,lr_multiplier,dqn_technology,rnd_beta,count_beta,count_state_bin_size,action_source_counts
train,median_50,Median 50,46,1001.8676831919993,1007.245392524491,500,10.920041561126709,7.691523450000204,10.9196708984375,3.74951171875,0.0,33.0,4437.0,49140.0,145.8,39.0,0.2995949875898659,500,0.016204223320375605,0.010593376431778248,0.016204223320375605,14727,14664,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 406, 'median50_explore': 94}"
train,median_50,Median 50,47,822.9217435086246,831.4596568694042,500,10.510273694992065,7.314224045000628,10.5099462890625,3.74951171875,0.0,35.0,4437.0,49140.0,142.12,38.0,0.35031955549679694,500,0.018084025375448617,0.016894986467806187,0.018084025375448617,15227,15164,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'median50_explore': 116, 'greedy': 384}"
train,median_50,Median 50,48,126.47655215242835,126.60059236032556,59,1.1603717803955078,0.6487402760003533,1.1601094970703125,3.74951171875,0.0,38.0,4437.0,49140.0,115.53,37.0,0.2676773828659522,59,0.018786939025769736,0.0019145070147796098,0.018786939025769736,15286,15223,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'median50_explore': 14, 'greedy': 45}"
train,median_50,Median 50,49,858.5444995974775,865.9882703980913,500,10.814221620559692,7.883312669000588,10.81395703125,3.74951171875,0.0,35.0,4437.0,49140.0,128.7,38.0,0.3334961700029671,500,0.012668806463734654,0.014760853536591496,0.012668806463734654,15786,15723,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 405, 'median50_explore': 95}"
train,median_50,Median 50,50,663.7267529051763,668.9073904174572,405,9.106096982955933,6.4748815599996306,9.1056728515625,3.74951171875,0.0,33.0,4437.0,49140.0,125.73,37.0,0.32987066789725683,405,0.014818511417404716,0.0126435124470163,0.014818511417404716,16191,16128,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 315, 'median50_explore': 90}"
train,median_50,Median 50,51,865.5181391898255,873.1113097173555,500,11.369153261184692,7.850994780000292,11.368765625,3.74951171875,0.0,33.0,4437.0,49140.0,111.17,36.0,0.3269824138842523,500,0.016632942470801937,0.015020011630354182,0.016632942470801937,16691,16628,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 412, 'median50_explore': 88}"
train,median_50,Median 50,52,124.31621476470988,124.43430316074314,58,1.2732970714569092,0.8778941040000063,1.2730048828125,3.74951171875,0.0,35.0,4437.0,49140.0,128.75,37.0,0.2767167504363019,58,0.018933914712196666,0.0018466676810390437,0.018933914712196666,16749,16686,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 48, 'median50_explore': 10}"
train,median_50,Median 50,53,124.33018132711163,124.44303994895876,58,1.230550765991211,0.8572511689999374,1.230255126953125,3.74951171875,0.0,38.0,4437.0,49140.0,142.63,38.0,0.4032774121853812,58,0.011458598372098942,0.0018312523239885697,0.011458598372098942,16807,16744,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'median50_explore': 14, 'greedy': 44}"
train,median_50,Median 50,54,124.32156518525142,124.43225872654229,58,1.382993221282959,0.9491964730004838,1.3825289306640625,3.74951171875,0.0,36.0,4437.0,49140.0,131.63,37.0,0.26856117430624776,58,0.011637767795162228,0.0017921316546503224,0.011637767795162228,16865,16802,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 37, 'median50_explore': 21}"
train,median_50,Median 50,55,120.19294034064706,120.29198709244496,56,1.2688117027282715,0.6837031990007745,1.268457275390625,3.74951171875,0.0,32.0,4437.0,49140.0,115.39,36.0,0.40969869308173656,56,0.008591714068903198,0.0016827748557016302,0.008591714068903198,16921,16858,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 43, 'median50_explore': 13}"
