phase,experiment,method,episode,env_reward,training_reward,steps,wall_time_seconds,cpu_time_seconds,gpu_time_seconds,gpu_memory_mb,process_memory_mb,gpu_util_percent,gpu_memory_used_mb_smi,gpu_memory_total_mb_smi,gpu_power_watts,gpu_temperature_c,average_loss,loss_updates,average_rnd_intrinsic,average_count_intrinsic,average_rnd_loss,replay_buffer_size,learn_steps,epsilon,gamma,learning_rate,lr_multiplier,dqn_technology,rnd_beta,count_beta,count_state_bin_size,action_source_counts
train,ensemble_epsilon_medianfirst_median50,Ensemble,31,1252.9403303654756,1254.5146791139869,500,11.900874614715576,8.496124917000088,11.900611328125,4.62109375,0.0,28.0,4439.0,49140.0,136.59,38.0,0.10182601584726944,500,0.00636907988348679,0.00308500669818983,0.00636907988348679,16000,15937,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'ensemble_own': 469, 'ensemble_median_50_first': 30, 'ensemble_median_50': 1}"
train,ensemble_epsilon_medianfirst_median50,Ensemble,32,1269.3041261045005,1270.9326075363613,500,12.762584447860718,9.644680771999447,12.7622138671875,4.62109375,0.0,41.0,4439.0,49140.0,149.49,38.0,0.10771803686534986,500,0.004981177157234015,0.003207151092148459,0.004981177157234015,16500,16437,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'ensemble_own': 478, 'ensemble_median_50_first': 22}"
train,ensemble_epsilon_medianfirst_median50,Ensemble,33,1248.2522669625068,1249.8904239450133,500,12.673827171325684,9.11653665599988,12.673654296875,4.62109375,0.0,38.0,4439.0,49140.0,147.58,38.0,0.1003706585704349,500,0.009848590915544037,0.003177828055858975,0.009848590915544037,17000,16937,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'ensemble_own': 480, 'ensemble_median_50_first': 20}"
train,ensemble_epsilon_medianfirst_median50,Ensemble,34,1238.484980060977,1240.8819417295338,500,13.22226071357727,9.947877876000348,13.2218896484375,4.62109375,0.0,34.0,4439.0,49140.0,124.51,37.0,0.12260209016664884,500,0.03691987111275631,0.0044247246259829336,0.03691987111275631,17500,17437,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'ensemble_own': 445, 'ensemble_median_50_first': 34, 'ensemble_median_50': 21}"
train,ensemble_epsilon_medianfirst_median50,Ensemble,35,1268.9939914158313,1270.7671718250044,500,12.807511329650879,9.270380752000165,12.8071318359375,4.62109375,0.0,35.0,4439.0,49140.0,115.84,36.0,0.0953459650927689,500,0.028956402943502327,0.003256796788914784,0.028956402943502327,18000,17937,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'ensemble_own': 474, 'ensemble_median_50_first': 25, 'ensemble_median_50': 1}"
train,ensemble_epsilon_medianfirst_median50,Ensemble,36,1253.6063356833115,1255.2245839087584,500,12.372817993164062,8.770804951000173,12.3725458984375,4.62109375,0.0,37.0,4439.0,49140.0,147.31,37.0,0.10652033032104373,500,0.017977884137027104,0.003056717609524958,0.017977884137027104,18500,18437,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'ensemble_own': 487, 'ensemble_median_50_first': 13}"
train,ensemble_epsilon_medianfirst_median50,Ensemble,37,1268.641477025494,1270.8804024114647,500,13.124629497528076,9.011545421999472,13.124265625,4.62109375,0.0,42.0,4439.0,49140.0,122.05,37.0,0.0907297141214367,500,0.023982796844719132,0.00423802280349666,0.023982796844719132,19000,18937,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'ensemble_own': 467, 'ensemble_median_50_first': 17, 'ensemble_median_50': 16}"
train,ensemble_epsilon_medianfirst_median50,Ensemble,38,1254.9004165830581,1256.3314756016116,500,12.2591233253479,8.87909606699941,12.2587109375,4.62109375,0.0,35.0,4439.0,49140.0,116.51,36.0,0.13087161730555819,500,0.010364734059735497,0.0027584706965107252,0.010364734059735497,19500,19437,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'ensemble_own': 485, 'ensemble_median_50_first': 15}"
train,ensemble_epsilon_medianfirst_median50,Ensemble,39,1264.37149989598,1265.8874922493787,500,12.389891147613525,8.575570341000457,12.3895048828125,4.62109375,0.0,37.0,4439.0,49140.0,146.36,37.0,0.12241947533772327,500,0.014988842852144557,0.002882096278276804,0.014988842852144557,20000,19937,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'ensemble_own': 468, 'ensemble_median_50_first': 32}"
train,ensemble_epsilon_medianfirst_median50,Ensemble,40,1206.5085686816014,1207.8110367988882,500,11.729421377182007,8.4562332229998,11.729044921875,4.62109375,0.0,38.0,4439.0,49140.0,146.15,37.0,0.12637763401167468,500,0.01001759074771195,0.002504760327094282,0.01001759074771195,20500,20437,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'ensemble_own': 465, 'ensemble_median_50_first': 35}"
train,ensemble_epsilon_medianfirst_median50,Ensemble,41,1213.70758592679,1215.1180123580339,500,11.04187560081482,7.913350378999894,11.0415361328125,4.62109375,0.0,33.0,4439.0,49140.0,140.92,37.0,0.1169783349703066,500,0.008293057408744517,0.0027379222884054183,0.008293057408744517,21000,20937,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'ensemble_own': 457, 'ensemble_median_50_first': 43}"
train,ensemble_epsilon_medianfirst_median50,Ensemble,42,1272.243754670541,1273.956347042576,500,13.057192087173462,9.639269158000388,13.0568095703125,4.62109375,0.0,40.0,4439.0,49140.0,127.83,37.0,0.15952934413868933,500,0.011003073269883088,0.003315154011365937,0.011003073269883088,21500,21437,0.2,0.99,0.0001,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'ensemble_own': 474, 'ensemble_median_50_first': 18, 'ensemble_median_50': 8}"
