method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,154,371,2814,collision,55.382122356891365,54.72636815920398,0.308,0.742,0,0.0,500,1.0,177.68301350390902,collision_or_out_of_road,5.627999999999998
epsilon,Epsilon Greedy,test,300,298,2,1993,collision,6.674760031471281,149.52333166081286,0.9933333333333333,0.006666666666666667,0,0.0,300,1.0,150.52684395383844,collision_or_out_of_road,6.643333333333335
