method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,228,306,2316,collision,8.008050724048179,98.44559585492227,0.456,0.612,0,0.0,500,1.0,215.88946459412782,collision_or_out_of_road,4.631999999999999
epsilon,Epsilon Greedy,test,300,300,0,1698,collision,5.66,176.67844522968198,1.0,0.0,0,0.0,300,1.0,176.67844522968198,collision_or_out_of_road,5.66
