method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
Karthikeya27adv8956V2,Karthikeya27adv8956V2,train,500,827.5943490860082,827.895593773,827.5467059339426,827.848914228,1.655093411867885,1.655697828456
Karthikeya27adv8956V2,Karthikeya27adv8956V2,test,300,282.90051787899574,283.118682037,282.89084815909155,283.10957986299934,0.9429694938636385,0.9436985995433311
