series_id,method,phase,block,episode_start,episode_end,episodes_in_block,collision_count,out_of_road_count,safety_failure_count,total_steps,collisions_per_1000_steps,collision_rate,out_of_road_per_1000_steps,out_of_road_rate,safety_failures_per_1000_steps,safety_failure_rate
epsilon,Epsilon Greedy,train,1,0,24,25,0,25,25,48,0.0,0.0,520.8333333333334,1.0,520.8333333333334,1.0
epsilon,Epsilon Greedy,train,2,25,49,25,5,22,25,140,35.714285714285715,0.2,157.14285714285714,0.88,178.57142857142858,1.0
epsilon,Epsilon Greedy,train,3,50,74,25,6,22,25,149,40.26845637583892,0.24,147.6510067114094,0.88,167.78523489932886,1.0
epsilon,Epsilon Greedy,train,4,75,99,25,9,19,25,144,62.5,0.36,131.94444444444446,0.76,173.61111111111111,1.0
epsilon,Epsilon Greedy,train,5,100,124,25,9,18,25,180,50.0,0.36,100.0,0.72,138.88888888888889,1.0
epsilon,Epsilon Greedy,train,6,125,149,25,11,16,25,172,63.95348837209303,0.44,93.02325581395348,0.64,145.34883720930233,1.0
epsilon,Epsilon Greedy,train,7,150,174,25,17,13,25,109,155.96330275229357,0.68,119.26605504587155,0.52,229.3577981651376,1.0
epsilon,Epsilon Greedy,train,8,175,199,25,17,10,25,165,103.03030303030303,0.68,60.60606060606061,0.4,151.5151515151515,1.0
epsilon,Epsilon Greedy,train,9,200,224,25,16,10,25,97,164.94845360824743,0.64,103.09278350515464,0.4,257.7319587628866,1.0
epsilon,Epsilon Greedy,train,10,225,249,25,19,8,25,106,179.24528301886792,0.76,75.47169811320755,0.32,235.8490566037736,1.0
epsilon,Epsilon Greedy,train,11,250,274,25,13,14,25,141,92.19858156028369,0.52,99.29078014184397,0.56,177.3049645390071,1.0
epsilon,Epsilon Greedy,train,12,275,299,25,16,11,25,123,130.08130081300814,0.64,89.4308943089431,0.44,203.2520325203252,1.0
epsilon,Epsilon Greedy,train,13,300,324,25,18,8,25,109,165.13761467889907,0.72,73.39449541284404,0.32,229.3577981651376,1.0
epsilon,Epsilon Greedy,train,14,325,349,25,11,18,25,101,108.91089108910892,0.44,178.21782178217822,0.72,247.52475247524754,1.0
epsilon,Epsilon Greedy,train,15,350,374,25,12,14,25,101,118.81188118811882,0.48,138.6138613861386,0.56,247.52475247524754,1.0
epsilon,Epsilon Greedy,train,16,375,399,25,17,12,25,125,136.0,0.68,96.0,0.48,200.0,1.0
epsilon,Epsilon Greedy,train,17,400,424,25,15,14,25,117,128.2051282051282,0.6,119.65811965811966,0.56,213.67521367521368,1.0
epsilon,Epsilon Greedy,train,18,425,449,25,13,16,25,140,92.85714285714286,0.52,114.28571428571429,0.64,178.57142857142858,1.0
epsilon,Epsilon Greedy,train,19,450,474,25,13,14,25,93,139.78494623655914,0.52,150.53763440860214,0.56,268.81720430107526,1.0
epsilon,Epsilon Greedy,train,20,475,499,25,15,11,25,113,132.7433628318584,0.6,97.34513274336283,0.44,221.23893805309734,1.0
epsilon,Epsilon Greedy,test,1,0,24,25,24,3,25,117,205.12820512820514,0.96,25.641025641025642,0.12,213.67521367521368,1.0
epsilon,Epsilon Greedy,test,2,25,49,25,25,1,25,129,193.7984496124031,1.0,7.751937984496124,0.04,193.7984496124031,1.0
epsilon,Epsilon Greedy,test,3,50,74,25,25,0,25,144,173.61111111111111,1.0,0.0,0.0,173.61111111111111,1.0
epsilon,Epsilon Greedy,test,4,75,99,25,25,1,25,138,181.15942028985506,1.0,7.246376811594203,0.04,181.15942028985506,1.0
epsilon,Epsilon Greedy,test,5,100,124,25,25,2,25,123,203.2520325203252,1.0,16.260162601626018,0.08,203.2520325203252,1.0
epsilon,Epsilon Greedy,test,6,125,149,25,25,1,25,133,187.9699248120301,1.0,7.518796992481203,0.04,187.9699248120301,1.0
epsilon,Epsilon Greedy,test,7,150,174,25,25,0,25,115,217.3913043478261,1.0,0.0,0.0,217.3913043478261,1.0
epsilon,Epsilon Greedy,test,8,175,199,25,25,1,25,132,189.3939393939394,1.0,7.575757575757576,0.04,189.3939393939394,1.0
epsilon,Epsilon Greedy,test,9,200,224,25,25,1,25,148,168.9189189189189,1.0,6.756756756756757,0.04,168.9189189189189,1.0
epsilon,Epsilon Greedy,test,10,225,249,25,24,1,25,151,158.94039735099338,0.96,6.622516556291391,0.04,165.56291390728478,1.0
epsilon,Epsilon Greedy,test,11,250,274,25,25,3,25,148,168.9189189189189,1.0,20.27027027027027,0.12,168.9189189189189,1.0
