method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,281,266,2292,collision,52.40998334252869,122.60034904013962,0.562,0.532,0,0.0,500,1.0,218.1500872600349,collision_or_out_of_road,4.583999999999998
epsilon,Epsilon Greedy,test,300,299,26,1694,collision,5.702500000000001,176.50531286894923,0.9966666666666667,0.08666666666666667,0,0.0,300,1.0,177.0956316410862,collision_or_out_of_road,5.6466666666666665
