method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
noisy,NoisyNet DQN,train,500,140,375,44893,collision,277.5590486837748,3.118526273583855,0.28,0.75,3,0.006,482,0.964,10.736640456195843,collision_or_out_of_road,90.80932411240629
noisy,NoisyNet DQN,test,300,57,293,5639,collision,45.25985609628468,10.108175208370278,0.19,0.9766666666666667,0,0.0,300,1.0,53.20092214931726,collision_or_out_of_road,18.796666666666667
