episode,cumulative_pools_created
40,1
40,2
40,3
40,4
40,5
40,6
40,7
40,8
40,9
40,10
40,11
41,12
41,13
41,14
41,15
41,16
41,17
41,18
41,19
42,20
42,21
42,22
42,23
42,24
42,25
42,26
42,27
44,28
44,29
44,30
44,31
44,32
44,33
44,34
44,35
44,36
44,37
44,38
44,39
44,40
44,41
44,42
44,43
44,44
44,45
44,46
44,47
44,48
44,49
44,50
44,51
44,52
44,53
44,54
44,55
44,56
44,57
44,58
44,59
44,60
44,61
44,62
45,63
45,64
45,65
45,66
45,67
45,68
45,69
46,70
46,71
46,72
46,73
46,74
47,75
47,76
47,77
47,78
48,79
48,80
48,81
48,82
49,83
49,84
49,85
49,86
49,87
49,88
49,89
50,90
50,91
51,92
51,93
51,94
51,95
52,96
53,97
53,98
53,99
53,100
54,101
54,102
54,103
54,104
54,105
54,106
54,107
54,108
54,109
54,110
54,111
55,112
55,113
55,114
55,115
55,116
55,117
55,118
55,119
55,120
55,121
56,122
56,123
56,124
56,125
56,126
57,127
57,128
57,129
57,130
57,131
57,132
57,133
57,134
57,135
57,136
57,137
57,138
57,139
57,140
57,141
57,142
57,143
57,144
57,145
57,146
57,147
57,148
57,149
57,150
57,151
57,152
57,153
57,154
57,155
57,156
57,157
57,158
57,159
58,160
58,161
58,162
59,163
62,164
68,165
69,166
69,167
69,168
73,169
76,170
79,171
84,172
99,173
99,174
100,175
103,176
108,177
108,178
109,179
109,180
113,181
113,182
119,183
138,184
158,185
165,186
186,187
188,188
189,189
208,190
208,191
223,192
226,193
226,194
226,195
242,196
261,197
261,198
270,199
274,200
282,201
285,202
297,203
300,204
307,205
307,206
307,207
329,208
329,209
329,210
345,211
346,212
350,213
362,214
364,215
380,216
