episode,cumulative_pools_created
6,1
30,2
51,3
83,4
96,5
97,6
100,7
108,8
155,9
159,10
159,11
163,12
172,13
172,14
208,15
215,16
223,17
223,18
223,19
223,20
223,21
223,22
223,23
223,24
223,25
223,26
223,27
223,28
223,29
225,30
225,31
227,32
230,33
230,34
231,35
231,36
231,37
231,38
231,39
231,40
231,41
231,42
231,43
231,44
231,45
231,46
231,47
231,48
231,49
231,50
231,51
231,52
231,53
231,54
231,55
233,56
233,57
234,58
234,59
234,60
235,61
235,62
235,63
235,64
235,65
235,66
235,67
235,68
235,69
235,70
235,71
235,72
235,73
237,74
238,75
238,76
239,77
239,78
239,79
239,80
239,81
239,82
239,83
239,84
239,85
239,86
239,87
239,88
239,89
239,90
239,91
239,92
239,93
239,94
240,95
240,96
240,97
242,98
242,99
242,100
244,101
244,102
244,103
244,104
244,105
244,106
244,107
244,108
244,109
244,110
244,111
244,112
244,113
244,114
244,115
244,116
244,117
244,118
244,119
244,120
244,121
244,122
244,123
244,124
244,125
244,126
244,127
244,128
244,129
244,130
244,131
244,132
244,133
244,134
244,135
244,136
244,137
245,138
