method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
Karthikeya27adv20,Karthikeya27adv20,train,500,6,483,26638,collision,491.06680310528407,0.2252421352954426,0.012,0.966,0,0.0,483,0.966,18.13199189128313,collision_or_out_of_road,53.275999999999954
Karthikeya27adv20,Karthikeya27adv20,test,300,0,298,32743,collision,500.0,0.0,0.0,0.9933333333333333,0,0.0,298,0.9933333333333333,9.101181932016003,collision_or_out_of_road,109.1433333333333
