method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv20,Karthikeya27adv20,train,500,0,0.0,26638,26638,483,0.966,18.13199189128313,collision_or_out_of_road_or_policy_safety_stop,53.275999999999954,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv20,Karthikeya27adv20,test,300,0,0.0,32743,32743,298,0.9933333333333333,9.101181932016003,collision_or_out_of_road_or_policy_safety_stop,109.1433333333333,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
