method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
rnd,DQN + RND,train,500,345.751143372996,345.35284582500003,345.7144639429098,345.3170668900009,0.6914289278858196,0.6906341337800018
rnd,DQN + RND,test,300,259.4479423140001,259.631979085,259.4392602769658,259.6238295959988,0.8647975342565527,0.865412765319996
