method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
noisy,NoisyNet DQN,train,500,764.9220792092383,764.407672048,764.8756952537224,764.362564817997,1.5297513905074447,1.528725129635994
noisy,NoisyNet DQN,test,300,471.6801611566916,471.54259482099997,471.66284829750657,471.5261022009977,1.572209494325022,1.5717536740033256
