method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
noisy,NoisyNet DQN,train,500,399,105,2720,collision,6.355252829652685,146.69117647058823,0.798,0.21,0,0.0,500,1.0,183.8235294117647,collision_or_out_of_road,5.4399999999999995
noisy,NoisyNet DQN,test,300,300,0,1718,collision,5.7266666666666675,174.62165308498254,1.0,0.0,0,0.0,300,1.0,174.62165308498254,collision_or_out_of_road,5.7266666666666675
