method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
Karthikeya27adv8highwayV3,Karthikeya27adv8highwayV3,train,500,305,199,3242,collision,12.993686208701302,94.07772979642196,0.61,0.398,0,0.0,500,1.0,154.22578655151142,collision_or_out_of_road,6.484
Karthikeya27adv8highwayV3,Karthikeya27adv8highwayV3,test,300,299,1,1787,collision,5.972954545454543,167.31952993844433,0.9966666666666667,0.0033333333333333335,0,0.0,300,1.0,167.87912702853944,collision_or_out_of_road,5.956666666666665
