phase,experiment,method,episode,env_reward,training_reward,steps,termination_reason,ended_before_max_steps,collision,collision_actor_type,collision_actor_id,collision_actor_role_name,collision_intensity,stuck,stuck_step_count,wall_time_seconds,cpu_time_seconds,gpu_time_seconds,gpu_memory_mb,process_memory_mb,ram_used_mb,ram_total_mb,ram_percent,gpu_util_percent,gpu_memory_used_mb_smi,gpu_memory_total_mb_smi,gpu_power_watts,gpu_temperature_c,average_loss,loss_updates,average_rnd_intrinsic,average_count_intrinsic,average_rnd_loss,epsilon,gamma,learning_rate,lr_multiplier,dqn_technology,rnd_beta,count_beta,count_state_bin_size,action_source_counts
train,noisy_count,Noisy + Count,10,107.55296842913042,108.19058712637325,50,stuck,True,False,none,-1,,0.0,True,50,1.359391450881958,0.610070762999996,1.3562005615234376,2.03515625,0.0,0.0,0.0,0.0,40.0,5851.0,49140.0,165.32,39.0,25.029369386434556,50,0.0,0.012752373944855655,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 50}
train,noisy_count,Noisy + Count,11,1251.0864431984896,1267.115000308714,500,max_steps,False,False,none,-1,,0.0,False,0,12.71264362335205,6.205147816999997,12.7099130859375,2.03515625,0.0,0.0,0.0,0.0,35.0,5851.0,49140.0,108.11,36.0,30.006927851617338,500,0.0,0.03205711422044952,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,12,107.55371944740132,108.40127359856201,50,stuck,True,False,none,-1,,0.0,True,50,1.2147793769836426,0.4495672130000088,1.211821533203125,2.03515625,0.0,0.0,0.0,0.0,36.0,5851.0,49140.0,156.21,39.0,38.43729040384292,50,0.0,0.016951083023214283,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 50}
train,noisy_count,Noisy + Count,13,1091.945778564451,1110.337729575318,500,max_steps,False,False,none,-1,,0.0,False,0,12.500102043151855,5.910347451000007,12.4974892578125,2.03515625,0.0,0.0,0.0,0.0,33.0,5851.0,49140.0,116.71,37.0,24.84587537229061,500,0.0,0.03678390202173625,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,14,1238.662421993744,1254.730631488343,500,max_steps,False,False,none,-1,,0.0,False,0,11.328052520751953,5.604863467000001,11.32549609375,2.03515625,0.0,0.0,0.0,0.0,36.0,5851.0,49140.0,117.32,36.0,24.010503728270532,500,0.0,0.032136418989197404,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,15,107.5529929431039,108.19061164034663,50,stuck,True,False,none,-1,,0.0,True,50,1.2318401336669922,0.5985919219999971,1.2288585205078124,2.03515625,0.0,0.0,0.0,0.0,34.0,5851.0,49140.0,113.57,36.0,5.777504622340202,50,0.0,0.012752373944855655,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 50}
train,noisy_count,Noisy + Count,16,1251.1087645991952,1267.8893666300103,500,max_steps,False,False,none,-1,,0.0,False,0,12.730196475982666,6.6985043950000005,12.72659765625,2.03515625,0.0,0.0,0.0,0.0,38.0,5851.0,49140.0,114.03,36.0,31.39594013941288,500,0.0,0.03356120406162817,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,17,1222.6018315733943,1241.2393902797535,500,max_steps,False,False,none,-1,,0.0,False,0,13.009141683578491,6.226463334999991,13.001837890625,2.03515625,0.0,0.0,0.0,0.0,40.0,5851.0,49140.0,118.74,36.0,18.192677852392197,500,0.0,0.03727511741271851,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,18,1181.502137518229,1198.5302201770346,500,max_steps,False,False,none,-1,,0.0,False,0,12.40944790840149,6.673545847,12.4021640625,2.03515625,0.0,0.0,0.0,0.0,38.0,5851.0,49140.0,137.05,37.0,17.70156429153681,500,0.0,0.03405616531761268,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,19,1169.1561940981749,1187.6078447980628,500,max_steps,False,False,none,-1,,0.0,False,0,12.473206281661987,6.4152430390000035,12.4709697265625,2.03515625,0.0,0.0,0.0,0.0,39.0,5851.0,49140.0,114.53,36.0,25.421272673010826,500,0.0,0.03690330139977449,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,20,107.55290988364175,107.90505288057905,50,stuck,True,False,none,-1,,0.0,True,50,1.3166606426239014,0.610495042999986,1.313987060546875,2.03515625,0.0,0.0,0.0,0.0,37.0,5851.0,49140.0,115.31,36.0,4.136036087274551,50,0.0,0.007042859938747232,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 50}
train,noisy_count,Noisy + Count,21,1255.397749279297,1274.6501706487172,500,max_steps,False,False,none,-1,,0.0,False,0,12.183271884918213,6.212397619000001,12.1809306640625,2.03515625,0.0,0.0,0.0,0.0,35.0,5851.0,49140.0,113.72,36.0,9.497168539196252,500,0.0,0.038504842738841756,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,22,1252.299691042467,1267.3558400543563,500,max_steps,False,False,none,-1,,0.0,False,0,13.240716934204102,6.676422029000008,13.2386455078125,2.03515625,0.0,0.0,0.0,0.0,31.0,5851.0,49140.0,118.28,36.0,26.32873182117939,500,0.0,0.030112298023775772,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,23,1260.2628483656922,1275.263657864443,500,max_steps,False,False,none,-1,,0.0,False,0,12.199371099472046,6.3525833140000145,12.196154296875,2.03515625,0.0,0.0,0.0,0.0,37.0,5851.0,49140.0,128.61,37.0,24.78845500421524,500,0.0,0.030001618997503896,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,24,1250.9279312879828,1265.8724181587281,500,max_steps,False,False,none,-1,,0.0,False,0,11.175066471099854,5.713809328999986,11.1719501953125,2.03515625,0.0,0.0,0.0,0.0,43.0,5851.0,49140.0,164.75,39.0,13.300133672118188,500,0.0,0.02988897374149071,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,25,1245.2348060885274,1259.4855909030252,500,max_steps,False,False,none,-1,,0.0,False,0,12.632904767990112,6.682044667000014,12.627744140625,2.03515625,0.0,0.0,0.0,0.0,40.0,5851.0,49140.0,118.93,37.0,13.538024098455907,500,0.0,0.02850156962900109,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,26,1196.0273398080733,1213.540090490011,500,max_steps,False,False,none,-1,,0.0,False,0,12.628596782684326,6.7311664039999926,12.6252626953125,2.03515625,0.0,0.0,0.0,0.0,37.0,5851.0,49140.0,122.46,36.0,9.454826304733754,500,0.0,0.0350255013638749,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,27,1254.5270830817174,1268.6611026380342,500,max_steps,False,False,none,-1,,0.0,False,0,12.050590515136719,6.133143246000003,12.0472314453125,2.03515625,0.0,0.0,0.0,0.0,34.0,5851.0,49140.0,112.36,36.0,10.241280971378089,500,0.0,0.028268039112635493,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,28,1248.536153733512,1268.0444579031816,500,max_steps,False,False,none,-1,,0.0,False,0,12.310152292251587,6.308808241000008,12.30155859375,2.03515625,0.0,0.0,0.0,0.0,39.0,5851.0,49140.0,149.29,38.0,12.686239064797759,500,0.0,0.039016608339337414,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,29,1054.4539629453254,1068.742549363019,428,stuck,True,False,none,-1,,0.0,True,50,10.193392753601074,5.235652109,10.189921875,2.03515625,0.0,0.0,0.0,0.0,38.0,5851.0,49140.0,117.27,36.0,12.961023591180272,428,0.0,0.033384547704888426,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 428}
train,noisy_count,Noisy + Count,30,-1154.7386346172607,-1137.6419153452946,464,stuck,True,False,none,-1,,0.0,True,50,11.55868124961853,5.955214229000006,11.5506806640625,2.03515625,0.0,0.0,0.0,0.0,36.0,5851.0,49140.0,145.43,37.0,15.137246204315332,464,0.0,0.036846377741309125,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 464}
train,noisy_count,Noisy + Count,31,1097.2702133727857,1116.5988563812161,500,max_steps,False,False,none,-1,,0.0,False,0,13.228654623031616,5.969445267999987,13.225296875,2.03515625,0.0,0.0,0.0,0.0,30.0,5851.0,49140.0,108.43,35.0,16.997261828780175,500,0.0,0.038657286016859346,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,32,1236.075298472123,1251.558647786755,500,max_steps,False,False,none,-1,,0.0,False,0,12.05069613456726,5.708313135999987,12.04765625,2.03515625,0.0,0.0,0.0,0.0,35.0,5851.0,49140.0,113.6,36.0,13.603680370539427,500,0.0,0.03096669862926372,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,33,1269.7193509569179,1283.7475916838537,500,max_steps,False,False,none,-1,,0.0,False,0,13.278148889541626,6.671923724999999,13.275875,2.03515625,0.0,0.0,0.0,0.0,36.0,5851.0,49140.0,112.22,35.0,6.8638278878927235,500,0.0,0.02805648145386854,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,34,516.1455760952476,528.9123335761759,328,collision,True,True,vehicle.dodge.charger_2020,39175,autopilot,25426.123064716576,False,0,8.873138666152954,4.553241103999994,8.8620947265625,2.03515625,0.0,0.0,0.0,0.0,38.0,5851.0,49140.0,127.41,36.0,21.763412873919417,328,0.0,0.03892304110039245,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 328}
train,noisy_count,Noisy + Count,35,1265.7176308790354,1281.7036166558348,500,max_steps,False,False,none,-1,,0.0,False,0,12.876434564590454,6.4788174289999745,12.8734404296875,2.03515625,0.0,0.0,0.0,0.0,30.0,5851.0,49140.0,112.84,35.0,17.753862846851348,500,0.0,0.03197197155359802,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,36,1268.2359668157744,1286.1691489126033,500,max_steps,False,False,none,-1,,0.0,False,0,13.164592981338501,7.161873968000009,13.1624873046875,2.03515625,0.0,0.0,0.0,0.0,38.0,5851.0,49140.0,117.45,36.0,13.047370575070381,500,0.0,0.03586636419366221,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,37,107.55338588650751,108.09758491230187,50,stuck,True,False,none,-1,,0.0,True,50,1.1480848789215088,0.5562374060000081,1.1457054443359376,2.03515625,0.0,0.0,0.0,0.0,37.0,5851.0,49140.0,142.79,37.0,5.204867622852325,50,0.0,0.010883980515887282,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 50}
train,noisy_count,Noisy + Count,38,1272.3492104622785,1288.284052895118,500,max_steps,False,False,none,-1,,0.0,False,0,13.173059463500977,6.9402793919999795,13.1703193359375,2.03515625,0.0,0.0,0.0,0.0,28.0,5851.0,49140.0,108.27,35.0,13.056918894559145,500,0.0,0.03186968486568293,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,39,1280.5092992424084,1300.9987075016581,500,max_steps,False,False,none,-1,,0.0,False,0,14.221095085144043,7.045270051999978,14.2186884765625,2.03515625,0.0,0.0,0.0,0.0,31.0,5851.0,49140.0,107.16,34.0,15.249324300646782,500,0.0,0.040978816518502395,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,40,1244.396552854076,1263.9091137916535,500,max_steps,False,False,none,-1,,0.0,False,0,15.026652336120605,6.930036736999966,15.0242509765625,2.03515625,0.0,0.0,0.0,0.0,27.0,5851.0,49140.0,105.8,34.0,11.147586700618268,500,0.0,0.03902512187515215,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,41,1267.3074166241204,1283.3254679504091,500,max_steps,False,False,none,-1,,0.0,False,0,12.711199522018433,5.914683293999985,12.7091015625,2.03515625,0.0,0.0,0.0,0.0,29.0,5851.0,49140.0,134.31,36.0,15.681221146792174,500,0.0,0.0320361026525737,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,42,107.55319276009354,108.24875872239042,50,stuck,True,False,none,-1,,0.0,True,50,1.5094695091247559,0.6249070079999797,1.506354736328125,2.03515625,0.0,0.0,0.0,0.0,26.0,5851.0,49140.0,105.5,35.0,20.21791932463646,50,0.0,0.013911319245938952,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 50}
train,noisy_count,Noisy + Count,43,819.9052759039917,839.8135474945115,500,max_steps,False,False,none,-1,,0.0,False,0,13.87772536277771,7.057432310000024,13.8696435546875,2.03515625,0.0,0.0,0.0,0.0,36.0,5851.0,49140.0,124.84,35.0,11.17328294530511,500,0.0,0.039816543181040276,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,44,107.55363691373284,108.19125561097569,50,stuck,True,False,none,-1,,0.0,True,50,1.3362815380096436,0.5584143570000037,1.333695556640625,2.03515625,0.0,0.0,0.0,0.0,33.0,5851.0,49140.0,111.62,34.0,20.661768705844878,50,0.0,0.012752373944855655,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 50}
train,noisy_count,Noisy + Count,45,1269.3271741885703,1282.963787021815,500,max_steps,False,False,none,-1,,0.0,False,0,13.621209383010864,7.020859969000014,13.613423828125,2.03515625,0.0,0.0,0.0,0.0,28.0,5851.0,49140.0,108.53,34.0,12.201405252993107,500,0.0,0.02727322566648782,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,46,1279.1495865358868,1297.4770420350624,500,max_steps,False,False,none,-1,,0.0,False,0,13.46867060661316,6.584909934999985,13.461919921875,2.03515625,0.0,0.0,0.0,0.0,38.0,5851.0,49140.0,114.71,35.0,8.548691054463387,500,0.0,0.03665491099835094,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,47,1262.949080043655,1283.1998086428566,500,max_steps,False,False,none,-1,,0.0,False,0,13.428181409835815,6.860070140000005,13.4262578125,2.03515625,0.0,0.0,0.0,0.0,40.0,5851.0,49140.0,164.34,38.0,14.42797578780353,500,0.0,0.04050145719840386,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,48,1240.8528254415673,1256.6968139247047,500,max_steps,False,False,none,-1,,0.0,False,0,12.33576774597168,6.343447294999976,12.3330341796875,2.03515625,0.0,0.0,0.0,0.0,33.0,5851.0,49140.0,118.73,36.0,14.182150084465743,500,0.0,0.03168797696627577,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,49,1280.6457805259279,1296.679144137619,500,max_steps,False,False,none,-1,,0.0,False,0,13.922532558441162,6.485517315999971,13.9176044921875,2.03515625,0.0,0.0,0.0,0.0,35.0,5851.0,49140.0,114.08,35.0,12.705260994195939,500,0.0,0.032066727223380664,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,50,1260.278374184778,1278.998495822238,500,max_steps,False,False,none,-1,,0.0,False,0,12.750041484832764,6.884297689999983,12.7424541015625,2.03515625,0.0,0.0,0.0,0.0,34.0,5851.0,49140.0,113.38,35.0,12.365434409245848,500,0.0,0.03744024327492328,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,51,107.55334240567103,108.37494459260604,50,stuck,True,False,none,-1,,0.0,True,50,1.2405431270599365,0.6081803239999886,1.2354727783203125,2.03515625,0.0,0.0,0.0,0.0,39.0,5851.0,49140.0,115.27,36.0,21.703848987817764,50,0.0,0.016432043738700847,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 50}
train,noisy_count,Noisy + Count,52,1193.7518160958523,1211.094208521872,500,max_steps,False,False,none,-1,,0.0,False,0,13.53596830368042,6.283791565000001,13.5330869140625,2.03515625,0.0,0.0,0.0,0.0,35.0,5851.0,49140.0,112.37,35.0,13.517740944951772,500,0.0,0.03468478485203683,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,53,1113.2294542412537,1127.2050946033357,464,stuck,True,False,none,-1,,0.0,True,50,12.137944459915161,6.289283133000026,12.135546875,2.03515625,0.0,0.0,0.0,0.0,35.0,5851.0,49140.0,117.07,37.0,12.984561656296638,464,0.0,0.030119914573447766,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 464}
train,noisy_count,Noisy + Count,54,107.55322741188887,108.19084610913161,50,stuck,True,False,none,-1,,0.0,True,50,1.249405860900879,0.6149367879999659,1.246125,2.03515625,0.0,0.0,0.0,0.0,37.0,5851.0,49140.0,113.88,36.0,4.686038110554218,50,0.0,0.012752373944855655,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 50}
train,noisy_count,Noisy + Count,55,1261.317753279773,1279.0839515837376,500,max_steps,False,False,none,-1,,0.0,False,0,12.517175197601318,6.499685463999981,12.5142607421875,2.03515625,0.0,0.0,0.0,0.0,39.0,5851.0,49140.0,117.53,36.0,8.269206026136874,500,0.0,0.035532396607930436,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,56,107.55306194586554,107.89126510804368,50,stuck,True,False,none,-1,,0.0,True,50,1.372006893157959,0.5605521830000271,1.369388671875,2.03515625,0.0,0.0,0.0,0.0,38.0,5851.0,49140.0,113.56,36.0,2.228940539956093,50,0.0,0.006764063243565265,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 50}
train,noisy_count,Noisy + Count,57,107.5532253414268,108.19084403866954,50,stuck,True,False,none,-1,,0.0,True,50,1.1293201446533203,0.5257400270000403,1.1265850830078126,2.03515625,0.0,0.0,0.0,0.0,40.0,5851.0,49140.0,124.05,36.0,7.147506453990936,50,0.0,0.012752373944855655,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 50}
train,noisy_count,Noisy + Count,58,1205.1363863211602,1221.6643011506662,500,max_steps,False,False,none,-1,,0.0,False,0,11.971348524093628,5.928362854999989,11.96885546875,2.03515625,0.0,0.0,0.0,0.0,37.0,5851.0,49140.0,150.89,37.0,16.771702253699303,500,0.0,0.03305582965901709,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
train,noisy_count,Noisy + Count,59,1252.305562151879,1264.1347427400115,500,max_steps,False,False,none,-1,,0.0,False,0,12.204272985458374,6.23361603799998,12.2029130859375,2.03515625,0.0,0.0,0.0,0.0,34.0,5851.0,49140.0,120.22,36.0,11.65042834727466,500,0.0,0.023658361176265463,0.0,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'noisy_policy': 500}
