phase,experiment,method,episode,env_reward,training_reward,steps,termination_reason,ended_before_max_steps,collision,collision_actor_type,collision_actor_id,collision_actor_role_name,collision_intensity,stuck,stuck_step_count,wall_time_seconds,cpu_time_seconds,gpu_time_seconds,gpu_memory_mb,process_memory_mb,ram_used_mb,ram_total_mb,ram_percent,gpu_util_percent,gpu_memory_used_mb_smi,gpu_memory_total_mb_smi,gpu_power_watts,gpu_temperature_c,average_loss,loss_updates,average_rnd_intrinsic,average_count_intrinsic,average_rnd_loss,epsilon,gamma,learning_rate,lr_multiplier,dqn_technology,rnd_beta,count_beta,count_state_bin_size,action_source_counts
train,rnd_count,RND + Count,10,169.53164488225127,192.70644421525708,250,collision,True,True,traffic.traffic_light,23,,16831.521484413748,False,0,7.1466920375823975,3.7601940969998395,7.139162109375,2.52587890625,0.0,0.0,0.0,0.0,42.0,5852.0,49140.0,160.28,37.0,46.58402688193321,250,5.069664855957031,0.04200254877245049,5.069664855957031,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 250}
train,rnd_count,RND + Count,11,109.90283392184162,123.5922424259366,237,collision,True,True,static.pole,0,,17084.210478641122,False,0,7.200705051422119,3.7083048019999296,7.19776806640625,2.52587890625,0.0,0.0,0.0,0.0,27.0,5852.0,49140.0,105.49,34.0,92.69087652717461,237,1.7133333732684453,0.04062788358417103,1.7133333732684453,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 237}
train,rnd_count,RND + Count,12,692.4018800832177,708.990873577883,386,collision,True,True,static.static,0,,13204.031723405184,False,0,10.80833911895752,5.832490202999907,10.806029296875,2.52587890625,0.0,0.0,0.0,0.0,39.0,5852.0,49140.0,146.47,36.0,76.03963197760014,386,0.7679298932186371,0.03529736815243658,0.7679298932186371,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 386}
train,rnd_count,RND + Count,13,107.55432236508997,111.56436572206178,50,stuck,True,False,none,-1,,0.0,True,50,1.4714467525482178,0.759566925999934,1.4634786376953124,2.52587890625,0.0,0.0,0.0,0.0,36.0,5852.0,49140.0,133.78,36.0,81.48892791032792,50,6.744849319458008,0.012752373944855655,6.744849319458008,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,14,-892.4465570915777,-890.1175184495719,50,stuck,True,False,none,-1,,0.0,True,50,1.3169200420379639,0.6997271209997962,1.314498291015625,2.52587890625,0.0,0.0,0.0,0.0,39.0,5852.0,49140.0,113.56,35.0,104.92426961183548,50,3.3828398895263674,0.012752373944855655,3.3828398895263674,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,15,107.55414801293513,108.86482129414463,50,stuck,True,False,none,-1,,0.0,True,50,1.4980227947235107,0.6634704800003419,1.4954757080078125,2.52587890625,0.0,0.0,0.0,0.0,31.0,5852.0,49140.0,106.51,34.0,86.62840801477432,50,1.346109167933464,0.012752373944855655,1.346109167933464,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,16,107.55329891700762,107.89568546783563,50,stuck,True,False,none,-1,,0.0,True,50,1.1408774852752686,0.5376641620000555,1.1384888916015625,2.52587890625,0.0,0.0,0.0,0.0,42.0,5852.0,49140.0,161.82,38.0,102.23274841785431,50,0.10105011366307735,0.0058372298799284975,0.10105011366307735,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,17,-239.40337764998816,-222.45047313668127,280,collision,True,True,vehicle.vespa.zx125,43523,autopilot,3801.229129541181,False,0,7.472270488739014,4.474407452000378,7.4698388671875,2.52587890625,0.0,0.0,0.0,0.0,44.0,5852.0,49140.0,166.46,39.0,57.700113512362755,280,2.3339878273728702,0.03720620927379555,2.3339878273728702,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 280}
train,rnd_count,RND + Count,18,107.55341704237337,109.07636355731366,50,stuck,True,False,none,-1,,0.0,True,50,1.2693603038787842,0.6588014930002828,1.26282666015625,2.52587890625,0.0,0.0,0.0,0.0,44.0,5852.0,49140.0,163.28,40.0,167.1524020218849,50,2.5973189055919645,0.0044857412428868475,2.5973189055919645,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,19,178.9293158321338,190.7896862690014,242,collision,True,True,traffic.traffic_light,15,,14377.015163862125,False,0,6.654850721359253,3.5494526289999158,6.65214208984375,2.52587890625,0.0,0.0,0.0,0.0,35.0,5852.0,49140.0,122.29,37.0,95.94955971172033,242,1.1448062203270344,0.03756173299039812,1.1448062203270344,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 242}
train,rnd_count,RND + Count,20,257.5034825103811,272.58859213406015,310,collision,True,True,static.building,0,,19429.080078125,False,0,8.5008385181427,4.710393256999851,8.4981728515625,2.52587890625,0.0,0.0,0.0,0.0,45.0,5852.0,49140.0,169.08,41.0,102.54865214747767,310,0.9421037969089323,0.039240605978261546,0.9421037969089323,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 310}
train,rnd_count,RND + Count,21,371.85772008411254,389.81936715260326,379,collision,True,True,static.pole,0,,9915.134832405107,False,0,9.958792924880981,5.848047308999867,9.9563154296875,2.52587890625,0.0,0.0,0.0,0.0,38.0,5852.0,49140.0,150.26,38.0,101.19379617136198,379,0.8546153143697017,0.03884605548028975,0.8546153143697017,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 379}
train,rnd_count,RND + Count,22,107.55325972489376,109.08186995926525,50,stuck,True,False,none,-1,,0.0,True,50,1.1260035037994385,0.5669583330000023,1.118937255859375,2.52587890625,0.0,0.0,0.0,0.0,37.0,5852.0,49140.0,142.83,37.0,166.74724274635315,50,2.473497480750084,0.0058372298799284975,2.473497480750084,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,23,175.62927026788756,188.62224959445544,251,collision,True,True,static.vegetation,0,,15528.670815601794,False,0,7.157923936843872,3.8960243739998077,7.15545458984375,2.52587890625,0.0,0.0,0.0,0.0,32.0,5852.0,49140.0,113.86,35.0,78.7225018977169,251,1.1045744503992962,0.0407191133707785,1.1045744503992962,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 251}
train,rnd_count,RND + Count,24,107.55322554878504,108.86380082188595,50,stuck,True,False,none,-1,,0.0,True,50,1.268519401550293,0.6412193779997324,1.26602294921875,2.52587890625,0.0,0.0,0.0,0.0,38.0,5852.0,49140.0,130.24,35.0,32.75870663166046,50,0.9075121755897999,0.01713638370612185,0.9075121755897999,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,25,200.27341350534732,217.85541328520213,416,collision,True,True,static.pole,0,,12708.154433808459,False,0,11.450476884841919,6.3002132540000275,11.447578125,2.52587890625,0.0,0.0,0.0,0.0,34.0,5852.0,49140.0,130.1,36.0,117.4971143660637,416,0.5485481446689496,0.036778941101039256,0.5485481446689496,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 416}
train,rnd_count,RND + Count,26,107.55351137299834,108.71719248051005,50,stuck,True,False,none,-1,,0.0,True,50,1.343036413192749,0.7200503969997953,1.3348345947265625,2.52587890625,0.0,0.0,0.0,0.0,36.0,5852.0,49140.0,113.3,35.0,121.05928141832352,50,1.0521248205378653,0.012752373944855655,1.0521248205378653,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,27,107.55367805334468,108.252732990243,50,stuck,True,False,none,-1,,0.0,True,50,1.2758066654205322,0.6071931680003217,1.2731910400390625,2.52587890625,0.0,0.0,0.0,0.0,35.0,5852.0,49140.0,152.57,38.0,106.61587151050567,50,0.12287247931119055,0.012752373944855655,0.12287247931119055,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,28,107.55364504677065,108.06531163063563,50,stuck,True,False,none,-1,,0.0,True,50,1.1953871250152588,0.5582329650001157,1.1881839599609374,2.52587890625,0.0,0.0,0.0,0.0,37.0,5852.0,49140.0,112.29,35.0,101.82584018230438,50,0.4396101797372103,0.0058372298799284975,0.4396101797372103,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,29,421.6838160190917,438.1189378061634,385,collision,True,True,static.pole,0,,13990.091990924306,False,0,9.572148323059082,5.433568602999912,9.5695341796875,2.52587890625,0.0,0.0,0.0,0.0,39.0,5852.0,49140.0,145.27,37.0,83.69922143948543,385,0.4230284695985255,0.038458343322384195,0.4230284695985255,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 385}
train,rnd_count,RND + Count,30,963.3535305557302,975.9821675061305,500,stuck,True,False,none,-1,,0.0,True,50,12.75721025466919,7.166694620000271,12.751625,2.52587890625,0.0,0.0,0.0,0.0,41.0,5852.0,49140.0,149.88,38.0,87.70853176498413,500,0.10517830486795356,0.024205490852122476,0.10517830486795356,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,31,349.35686282502553,363.6101627466571,321,collision,True,True,static.vegetation,0,,14513.334522022202,False,0,8.628519058227539,4.987791545999698,8.625880859375,2.52587890625,0.0,0.0,0.0,0.0,42.0,5852.0,49140.0,161.27,39.0,92.54637418654849,321,0.4575694484050122,0.03982710901013007,0.4575694484050122,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 321}
train,rnd_count,RND + Count,32,-91.97678511306593,-77.81404455858963,274,collision,True,True,static.building,0,,12036.162109375,False,0,7.366527080535889,4.1494912479997765,7.36356005859375,2.52587890625,0.0,0.0,0.0,0.0,38.0,5852.0,49140.0,146.0,37.0,89.49616449549251,274,0.9409659493877722,0.042279174646546167,0.9409659493877722,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 274}
train,rnd_count,RND + Count,33,521.982280324033,541.0239238868041,500,max_steps,False,False,none,-1,,0.0,False,0,13.743575811386108,6.975876910999887,13.7357978515625,2.52587890625,0.0,0.0,0.0,0.0,38.0,5852.0,49140.0,117.57,35.0,96.54224466466904,500,0.38806753561994994,0.0342026117693435,0.38806753561994994,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,34,107.55336347924822,108.43340053096135,50,stuck,True,False,none,-1,,0.0,True,50,1.5725972652435303,0.794493323000097,1.5645792236328124,2.52587890625,0.0,0.0,0.0,0.0,39.0,5852.0,49140.0,122.06,36.0,180.24977614402772,50,0.4848367089405656,0.012752373944855655,0.4848367089405656,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,35,586.5652463500394,607.1210791793508,436,collision,True,True,static.static,0,,25428.83473764634,False,0,11.664929151535034,6.969976375999977,11.6625009765625,2.52587890625,0.0,0.0,0.0,0.0,39.0,5852.0,49140.0,149.23,37.0,101.08594835351367,436,0.8378180060108457,0.03876822551170713,0.8378180060108457,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 436}
train,rnd_count,RND + Count,36,249.06949744374265,260.7650150181537,278,collision,True,True,static.pole,0,,16157.235880750259,False,0,7.556533336639404,4.155005732999598,7.5539189453125,2.52587890625,0.0,0.0,0.0,0.0,36.0,5852.0,49140.0,145.57,37.0,98.05040209477754,278,0.4275394599589941,0.037794812502607085,0.4275394599589941,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 278}
train,rnd_count,RND + Count,37,325.31308420744506,339.3928390491693,338,collision,True,True,static.building,0,,7983.0546875,False,0,9.506965398788452,5.991923101999873,9.5043740234375,2.52587890625,0.0,0.0,0.0,0.0,46.0,5852.0,49140.0,164.79,38.0,82.5532054432045,338,0.23261486230825884,0.039329930790303294,0.23261486230825884,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 338}
train,rnd_count,RND + Count,38,87.25803916381608,97.79729979858749,240,collision,True,True,static.building,0,,15072.65373100154,False,0,6.549454927444458,3.7038955969997005,6.54677392578125,2.52587890625,0.0,0.0,0.0,0.0,37.0,5852.0,49140.0,144.24,37.0,127.33625525732835,240,0.4200712913336853,0.039712873064877405,0.4200712913336853,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 240}
train,rnd_count,RND + Count,39,107.55342169462104,108.33009845582073,50,stuck,True,False,none,-1,,0.0,True,50,1.390120506286621,0.8124491599996873,1.3874561767578124,2.52587890625,0.0,0.0,0.0,0.0,35.0,5852.0,49140.0,125.18,35.0,102.88898306846619,50,0.2781161279138178,0.012752373944855655,0.2781161279138178,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,40,107.55353373031335,108.27988048877211,50,stuck,True,False,none,-1,,0.0,True,50,1.300626516342163,0.8277293500000269,1.297814453125,2.52587890625,0.0,0.0,0.0,0.0,45.0,5852.0,49140.0,164.4,38.0,76.65533988475799,50,0.1774561224319041,0.012752373944855655,0.1774561224319041,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,41,205.8081627167699,220.24163093174357,327,collision,True,True,static.building,0,,13441.594187071882,False,0,9.395560264587402,5.362719775000187,9.39321484375,2.52587890625,0.0,0.0,0.0,0.0,35.0,5852.0,49140.0,132.57,37.0,109.89094213134287,327,0.38785881981316284,0.04026045833083927,0.38785881981316284,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 327}
train,rnd_count,RND + Count,42,107.55341137928453,108.39883135409036,50,stuck,True,False,none,-1,,0.0,True,50,1.3009567260742188,0.8719799390000844,1.2924202880859375,2.52587890625,0.0,0.0,0.0,0.0,49.0,5852.0,49140.0,168.64,39.0,60.21622401833534,50,0.4156025551259518,0.012752373944855655,0.4156025551259518,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,43,753.109826980948,773.3242872205617,500,max_steps,False,False,none,-1,,0.0,False,0,13.732054233551025,7.946924813999885,13.729458984375,2.52587890625,0.0,0.0,0.0,0.0,31.0,5852.0,49140.0,140.01,36.0,101.46065878891945,500,0.5658039075575071,0.03477088140365183,0.5658039075575071,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,44,884.2036017840956,900.9573617674574,500,max_steps,False,False,none,-1,,0.0,False,0,13.506489992141724,7.888808057000006,13.5037197265625,2.52587890625,0.0,0.0,0.0,0.0,42.0,5852.0,49140.0,147.99,36.0,127.04977657818795,500,0.16200661548267817,0.0318874538118963,0.16200661548267817,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,45,685.8425652636722,705.4688168417006,500,max_steps,False,False,none,-1,,0.0,False,0,13.996140480041504,8.278047172999777,13.9935478515625,2.52587890625,0.0,0.0,0.0,0.0,36.0,5852.0,49140.0,111.72,36.0,93.37209434795379,500,0.09105423737154342,0.03834196078234118,0.09105423737154342,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,46,332.85139022515455,350.039322994841,381,collision,True,True,static.building,0,,6158.72119140625,False,0,10.16651463508606,6.188701797999784,10.1639208984375,2.52587890625,0.0,0.0,0.0,0.0,39.0,5852.0,49140.0,113.59,36.0,91.58102748103029,381,0.5912126876338045,0.03920055755853426,0.5912126876338045,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 381}
train,rnd_count,RND + Count,47,-892.4467086710291,-891.5334547118782,50,stuck,True,False,none,-1,,0.0,True,50,1.3010101318359375,0.7068312390001665,1.29836865234375,2.52587890625,0.0,0.0,0.0,0.0,42.0,5852.0,49140.0,136.43,36.0,107.30285422563553,50,0.5512705238163471,0.012752373944855655,0.5512705238163471,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 50}
train,rnd_count,RND + Count,48,293.07329458046553,310.7211274045261,410,collision,True,True,static.pole,0,,366.4860356301873,False,1,10.545165538787842,6.032375653999679,10.5425966796875,2.52587890625,0.0,0.0,0.0,0.0,40.0,5852.0,49140.0,134.76,36.0,87.55029921604365,410,0.4087748916501679,0.038955745776329244,0.4087748916501679,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 410}
train,rnd_count,RND + Count,49,338.5858091797511,344.75180736338166,241,stuck,True,False,none,-1,,0.0,True,50,6.641205787658691,3.5313814940000157,6.63833203125,2.52587890625,0.0,0.0,0.0,0.0,42.0,5852.0,49140.0,142.31,36.0,100.61316133559492,241,0.07170156465623351,0.024868039057298928,0.07170156465623351,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 241}
train,rnd_count,RND + Count,50,494.82532567335363,515.7248275718118,500,max_steps,False,False,none,-1,,0.0,False,0,13.068392753601074,6.964076504000332,13.0612236328125,2.52587890625,0.0,0.0,0.0,0.0,36.0,5852.0,49140.0,141.54,36.0,96.69891322445869,500,0.5610218775691465,0.03618878502122447,0.5610218775691465,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,51,690.1423459829127,709.2584500352722,500,max_steps,False,False,none,-1,,0.0,False,12,14.412696838378906,7.632697844999711,14.4099619140625,2.52587890625,0.0,0.0,0.0,0.0,37.0,5852.0,49140.0,155.65,38.0,98.37287781071663,500,0.26342590419924816,0.03559794906272818,0.26342590419924816,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,52,642.4414765397964,659.4500643860102,500,max_steps,False,False,none,-1,,0.0,False,10,13.9565749168396,7.581884224999612,13.95406640625,2.52587890625,0.0,0.0,0.0,0.0,35.0,5852.0,49140.0,115.8,35.0,85.68966296458244,500,0.3527980703082867,0.030489194989347358,0.3527980703082867,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,53,-719.3107920583849,-705.4880703008139,290,collision,True,True,static.pole,0,,16002.043409947139,False,0,8.938713073730469,4.804851487999713,8.9311875,2.52587890625,0.0,0.0,0.0,0.0,38.0,5852.0,49140.0,121.67,35.0,79.81640029631812,290,0.4205019130917459,0.043459538653812996,0.4205019130917459,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 290}
train,rnd_count,RND + Count,54,174.75004374607937,185.69692329604226,274,collision,True,True,static.building,0,,16172.938336932553,False,0,8.370029211044312,4.4057722279999325,8.3675556640625,2.52587890625,0.0,0.0,0.0,0.0,38.0,5852.0,49140.0,130.71,35.0,73.76819398672912,274,0.42671879218756575,0.035684927223974656,0.42671879218756575,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 274}
train,rnd_count,RND + Count,55,629.5542500890886,648.8964518935998,500,max_steps,False,False,none,-1,,0.0,False,0,14.230963706970215,7.660275470000215,14.2238095703125,2.52587890625,0.0,0.0,0.0,0.0,36.0,5852.0,49140.0,112.18,34.0,97.68459282410144,500,0.31173471261630764,0.03556705648285998,0.31173471261630764,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 500}
train,rnd_count,RND + Count,56,341.4187614476915,369.1337882856146,490,collision,True,True,static.motorcycle,0,,15109.589089834146,False,0,13.763576745986938,7.633174278000297,13.7610166015625,2.52587890625,0.0,0.0,0.0,0.0,29.0,5852.0,49140.0,107.27,34.0,88.33135237596473,490,1.4053428633547178,0.04250785062752095,1.4053428633547178,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'rnd_epsilon': 490}
