method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
rnd,DQN + RND,train,500,199,334,2576,collision,11.631479287761465,77.25155279503106,0.398,0.668,0,0.0,500,1.0,194.09937888198758,collision_or_out_of_road,5.151999999999998
rnd,DQN + RND,test,300,300,0,1697,collision,5.656666666666666,176.78255745433117,1.0,0.0,0,0.0,300,1.0,176.78255745433117,collision_or_out_of_road,5.656666666666666
