method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv23,Karthikeya27adv23,train,500,0,0.0,29069,29069,488,0.976,16.787643193780315,collision_or_out_of_road_or_policy_safety_stop,58.62533333333334,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv23,Karthikeya27adv23,test,300,0,0.0,23091,23091,299,0.9966666666666667,12.948767918236543,collision_or_out_of_road_or_policy_safety_stop,77.0003703703704,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
