method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv19,Karthikeya27adv19,train,500,0,0.0,34705,34705,493,0.986,14.205445901166978,collision_or_out_of_road_or_policy_safety_stop,69.88844444444445,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv19,Karthikeya27adv19,test,300,0,0.0,13145,13145,299,0.9966666666666667,22.746291365538227,collision_or_out_of_road_or_policy_safety_stop,43.816666666666684,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
