method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
Karthikeya27adv19,Karthikeya27adv19,train,500,750.2743607230004,6230.149740236,745.4730840620041,6221.9596069889985,1.4909461681240082,12.443919213977997
Karthikeya27adv19,Karthikeya27adv19,test,300,188.35291476400016,188.37498954900002,185.42965892499888,185.44925334100571,0.6180988630833296,0.6181641778033524
