method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
noisy,NoisyNet DQN,train,500,790.0792081267573,789.2199329139999,790.0273945908993,789.1693877540001,1.5800547891817986,1.5783387755080003
noisy,NoisyNet DQN,test,300,639.3035773970187,639.0827221150003,639.2824465702288,639.0625475949973,2.130941488567429,2.1302084919833244
