method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
Karthikeya27adv8956,Karthikeya27adv8956,train,500,427,80,4305,collision,9.774649520112416,99.1869918699187,0.854,0.16,0,0.0,500,1.0,116.14401858304298,collision_or_out_of_road,8.61
Karthikeya27adv8956,Karthikeya27adv8956,test,300,173,130,1463,collision,6.972218239561253,118.25017088174982,0.5766666666666667,0.43333333333333335,0,0.0,300,1.0,205.0580997949419,collision_or_out_of_road,4.876666666666666
