method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv20,Karthikeya27adv20,train,500,0,0.0,32471,32471,493,0.986,15.182778479258415,collision_or_out_of_road_or_policy_safety_stop,65.78233333333328,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv20,Karthikeya27adv20,test,300,0,0.0,8418,8418,300,1.0,35.63791874554526,collision_or_out_of_road_or_policy_safety_stop,28.059999999999995,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
