episode,cumulative_pools_created
48,1
48,2
48,3
48,4
48,5
48,6
48,7
48,8
48,9
48,10
48,11
48,12
48,13
48,14
48,15
48,16
48,17
48,18
48,19
48,20
48,21
48,22
48,23
48,24
48,25
48,26
48,27
48,28
48,29
51,30
52,31
52,32
52,33
52,34
52,35
52,36
52,37
52,38
52,39
52,40
52,41
55,42
55,43
55,44
55,45
55,46
56,47
56,48
58,49
58,50
59,51
59,52
60,53
60,54
61,55
61,56
62,57
62,58
63,59
63,60
63,61
63,62
63,63
63,64
63,65
63,66
63,67
63,68
63,69
63,70
63,71
63,72
63,73
63,74
63,75
63,76
63,77
63,78
63,79
63,80
63,81
63,82
63,83
63,84
63,85
63,86
63,87
63,88
63,89
63,90
64,91
65,92
65,93
65,94
65,95
65,96
65,97
65,98
65,99
65,100
65,101
65,102
65,103
65,104
65,105
65,106
65,107
65,108
65,109
67,110
67,111
68,112
69,113
71,114
71,115
71,116
71,117
72,118
72,119
72,120
74,121
74,122
75,123
77,124
79,125
79,126
79,127
79,128
79,129
79,130
79,131
79,132
79,133
79,134
79,135
79,136
79,137
79,138
79,139
79,140
79,141
79,142
79,143
79,144
79,145
79,146
79,147
79,148
79,149
79,150
79,151
79,152
79,153
79,154
79,155
79,156
79,157
79,158
80,159
82,160
82,161
82,162
82,163
82,164
82,165
82,166
82,167
82,168
82,169
82,170
82,171
82,172
83,173
84,174
84,175
84,176
85,177
85,178
85,179
85,180
85,181
85,182
86,183
86,184
87,185
89,186
89,187
89,188
89,189
89,190
89,191
89,192
89,193
90,194
90,195
90,196
90,197
90,198
90,199
91,200
91,201
91,202
91,203
92,204
92,205
92,206
92,207
92,208
92,209
92,210
93,211
94,212
94,213
94,214
94,215
94,216
94,217
94,218
94,219
94,220
94,221
94,222
94,223
94,224
94,225
94,226
94,227
94,228
94,229
94,230
94,231
94,232
94,233
94,234
95,235
95,236
96,237
96,238
96,239
96,240
96,241
96,242
96,243
97,244
97,245
97,246
98,247
98,248
99,249
100,250
100,251
100,252
102,253
102,254
103,255
104,256
107,257
107,258
107,259
107,260
107,261
109,262
109,263
109,264
110,265
112,266
112,267
113,268
116,269
116,270
117,271
117,272
117,273
117,274
118,275
119,276
119,277
119,278
119,279
119,280
119,281
122,282
122,283
123,284
123,285
125,286
125,287
125,288
125,289
125,290
125,291
125,292
125,293
125,294
125,295
125,296
125,297
125,298
126,299
127,300
128,301
128,302
128,303
129,304
130,305
131,306
136,307
140,308
144,309
147,310
149,311
153,312
161,313
161,314
185,315
187,316
197,317
197,318
248,319
248,320
248,321
263,322
263,323
370,324
382,325
