episode,cumulative_pools_created
38,1
39,2
39,3
39,4
39,5
39,6
39,7
39,8
39,9
39,10
39,11
39,12
39,13
39,14
39,15
39,16
39,17
39,18
39,19
39,20
39,21
39,22
39,23
39,24
39,25
39,26
39,27
39,28
39,29
39,30
39,31
39,32
39,33
39,34
39,35
39,36
39,37
39,38
39,39
39,40
39,41
39,42
39,43
39,44
39,45
39,46
40,47
40,48
40,49
41,50
41,51
41,52
42,53
42,54
42,55
42,56
43,57
44,58
44,59
44,60
45,61
45,62
45,63
45,64
45,65
46,66
46,67
46,68
47,69
48,70
48,71
48,72
49,73
50,74
50,75
50,76
50,77
51,78
51,79
51,80
51,81
52,82
52,83
54,84
54,85
54,86
54,87
54,88
55,89
55,90
56,91
56,92
56,93
56,94
57,95
58,96
58,97
59,98
59,99
59,100
59,101
59,102
59,103
59,104
59,105
59,106
59,107
59,108
59,109
59,110
59,111
59,112
59,113
59,114
59,115
59,116
59,117
60,118
60,119
60,120
61,121
61,122
61,123
61,124
61,125
62,126
62,127
62,128
62,129
62,130
62,131
62,132
62,133
62,134
62,135
63,136
63,137
63,138
64,139
64,140
64,141
64,142
64,143
65,144
65,145
65,146
66,147
66,148
66,149
67,150
67,151
67,152
67,153
68,154
68,155
69,156
69,157
69,158
70,159
70,160
70,161
70,162
71,163
71,164
72,165
72,166
75,167
76,168
76,169
76,170
76,171
80,172
80,173
82,174
82,175
87,176
88,177
89,178
90,179
91,180
91,181
92,182
92,183
93,184
94,185
95,186
95,187
95,188
96,189
97,190
97,191
102,192
103,193
103,194
104,195
104,196
105,197
106,198
107,199
109,200
109,201
121,202
124,203
124,204
146,205
147,206
149,207
156,208
157,209
158,210
159,211
165,212
165,213
168,214
171,215
172,216
175,217
179,218
194,219
196,220
196,221
198,222
201,223
207,224
211,225
214,226
216,227
217,228
217,229
225,230
229,231
231,232
233,233
237,234
237,235
239,236
241,237
241,238
244,239
249,240
250,241
250,242
254,243
260,244
268,245
279,246
286,247
300,248
304,249
321,250
348,251
351,252
352,253
356,254
359,255
376,256
377,257
377,258
380,259
393,260
394,261
