scope,status,queries,empty_queries,records_compared,strict_matches,general_relaxation_attempts,general_relaxation_matches,fallback_attempts,fallback_matches,no_match_queries,general_cosine_failed_records,general_rms_failed_records,safety_cosine_failed_records,safety_rms_failed_records,safety_direction_failed_records,safety_worsened_records,safety_no_10_percent_improvement_records,general_cosine_sole_block_queries,general_rms_sole_block_queries,safety_cosine_sole_block_queries,safety_rms_sole_block_queries,total_matches,match_rate,fallback_acceptance_rate,mean_records_per_nonempty_query,close_enough_fallback_enabled,fallback_scope,general_threshold_variation,general_cosine_relaxation,general_rms_relaxation,safety_directional_improvement,general_cosine_threshold,general_rms_threshold,safety_cosine_threshold,safety_rms_threshold,general_gates_relaxable,pressure_fallback_eligible,safety_gates_relaxable
train,CANDIDATE,286,1,35639,7,278,7,0,0,272,33019,35594,21926,28151,0,0,0,4,158,0,4,14,0.04895104895104895,0.0,125.04912280701754,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.85,0.5,0.95,0.3,True,False,False
train,ACTIVE,385,10,2455,32,343,11,0,0,342,2379,2383,1850,2179,0,0,0,20,4,0,3,43,0.11168831168831168,0.0,6.546666666666667,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.85,0.517374974489212,0.95,0.2,True,True,False
train,RETIRED,342,78,798,36,228,8,0,0,298,758,716,429,547,0,0,0,16,0,0,1,44,0.1286549707602339,0.0,3.022727272727273,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.85,0.517374974489212,0.95,0.2,True,True,False
train,HAZARD,520,3,31637,67,450,21,0,0,432,30311,31432,21543,26003,0,0,0,32,202,0,5,88,0.16923076923076924,0.0,61.193423597678915,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.85,0.517374974489212,0.95,0.2,True,False,False
test,CANDIDATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.85,0.5,0.95,0.3,True,False,False
test,ACTIVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.85,0.517374974489212,0.95,0.2,True,True,False
test,RETIRED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.85,0.517374974489212,0.95,0.2,True,True,False
test,HAZARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.1,0.05,0.85,0.517374974489212,0.95,0.2,True,False,False
