method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv23,Karthikeya27adv23,train,500,0,0.0,30329,30329,493,0.986,16.25506940551947,collision_or_out_of_road_or_policy_safety_stop,60.65800000000001,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv23,Karthikeya27adv23,test,300,0,0.0,5309,5309,300,1.0,56.5078169146732,collision_or_out_of_road_or_policy_safety_stop,17.696666666666665,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
