method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
Karthikeya27adv,Karthikeya27adv,train,500,293.68896276599844,1902.716515541,200.99692389499978,1553.4546005959978,0.4019938477899996,3.1069092011919954
Karthikeya27adv,Karthikeya27adv,test,300,165.34865925500344,165.48985727699983,116.89653086603357,116.99391284200078,0.38965510288677857,0.38997970947333593
