method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv8highwayV5,Karthikeya27adv8highwayV5,train,500,0,0.0,3430,3430,500,1.0,145.7725947521866,collision_or_out_of_road_or_policy_safety_stop,6.859999999999999,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv8highwayV5,Karthikeya27adv8highwayV5,test,300,0,0.0,1752,1752,300,1.0,171.23287671232876,collision_or_out_of_road_or_policy_safety_stop,5.84,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
