pool_id,status,promotion_evidence_visits,absorbed_candidate_visits,absorbed_candidate_action_evidence,active_pool_mask_visits,matched_state_count,exploration_pass,actions_tried,remaining_actions,coverage_percent,unknown_actions,safe_actions,blocked_actions,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,action_attempt_counts,safe_outcome_counts,collision_outcome_counts,out_of_road_outcome_counts,warning_counts,first_episode_created,last_episode_visited,mean_general_cosine_similarity,mean_general_rms_distance,mean_safety_cosine_similarity,mean_safety_rms_distance,centroid_updates,centroid_frozen_by_stability,centroid_frozen_by_cap
41,ACTIVE,2,0,0,3,3,INITIAL,2,7,22.22222222222222,7,2,0,487,24,0,5,5,0,0,0,0|0|0|1|4|0|0|0|0,0|0|0|1|4|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,76,160,0.9198490381240845,0.2352864940961202,0.9977157513300577,0.09877987951040268,3,False,False
46,ACTIVE,2,6,3,67,67,INITIAL,3,1,33.333333333333336,1,1,7,4,2,505,79,74,0,4,7,1|55|0|1|15|0|2|5|0,0|55|0|0|14|0|0|5|0,0|0|0|0|0|0|0|0|0,1|0|0|1|0|0|2|0|0,0|0|0|0|1|1|2|2|1,77,396,0.894607118706205,0.3111275694708326,0.9954256317508754,0.08219369371993286,6,False,True
64,ACTIVE,2,0,0,8,8,INITIAL,3,6,33.333333333333336,6,1,2,359,128,24,10,8,0,1,1,0|0|0|1|1|0|0|8|0,0|0|0|0|0|0|0|8|0,0|0|0|0|0|0|0|0|0,0|0|0|1|0|0|0|0|0,0|0|0|0|1|0|0|0|0,78,252,0.8863689675927162,0.26102230697870255,0.9981517642736435,0.0848087101476267,6,False,True
72,ACTIVE,2,0,0,0,0,INITIAL,2,7,22.22222222222222,7,2,0,487,24,0,2,2,0,0,0,0|0|0|1|1|0|0|0|0,0|0|0|1|1|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,79,79,0.0,0.0,0.0,0.0,0,False,False
2,ACTIVE,2,1,1,75,75,INITIAL,8,1,88.88888888888889,1,1,7,4,2,505,78,71,0,3,4,1|56|0|1|2|1|1|15|1,0|56|0|0|1|0|0|14|0,0|0|0|0|0|0|0|0|0,1|0|0|1|0|0|1|0|0,0|0|0|0|1|1|0|1|1,80,394,0.9016929252942403,0.2710946718851725,0.9975261767705281,0.043634058258030566,6,False,True
94,ACTIVE,2,4,2,31,31,INITIAL,4,4,44.44444444444444,4,0,5,263,0,248,37,35,0,1,4,0|0|0|1|33|1|0|2|0,0|0|0|1|32|0|0|2|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|0|0|0,0|0|0|1|1|0|1|1|0,82,254,0.8625908820859848,0.28536879343371235,0.9990311591855942,0.05741072513703858,6,False,True
118,ACTIVE,2,0,0,15,15,INITIAL,2,7,22.22222222222222,7,2,0,367,144,0,17,17,0,0,0,0|0|0|0|11|0|0|6|0,0|0|0|0|11|0|0|6|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,83,226,0.9449263374010722,0.17406426916519802,0.9975224097569784,0.07970328982143353,6,False,True
119,ACTIVE,2,0,0,0,0,INITIAL,2,7,22.22222222222222,7,2,0,367,144,0,2,2,0,0,0,0|0|0|0|1|0|0|1|0,0|0|0|0|1|0|0|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,83,83,0.0,0.0,0.0,0.0,0,False,False
128,ACTIVE,2,0,0,0,0,INITIAL,2,7,22.22222222222222,7,2,0,367,144,0,2,2,0,0,0,0|0|0|0|1|0|0|1|0,0|0|0|0|1|0|0|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,85,85,0.0,0.0,0.0,0.0,0,False,False
137,ACTIVE,2,0,0,0,0,INITIAL,2,7,22.22222222222222,7,2,0,367,144,0,2,2,0,0,0,0|0|0|0|1|0|0|1|0,0|0|0|0|1|0|0|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,86,86,0.0,0.0,0.0,0.0,0,False,False
